gene_id,gene_symbol,median_donor,median_treated,median_untreated,treated_minus_untreated,dist_treated_to_donor,dist_untreated_to_donor,reversion_gain,direction,p_treatment,abs_reversion_gain
ENSG00000072818,ACAP1,0.03240050765037705,0.5904374246030843,1.0041098032432794,-0.413672378640195,0.5580369169527073,0.9717092955929023,0.413672378640195,toward_donor,9.169718080541381e-07,0.413672378640195
ENSG00000132359,RAP1GAP2,0.0,0.06626538368466345,0.4790413710507102,-0.41277598736604676,0.06626538368466345,0.4790413710507102,0.41277598736604676,toward_donor,4.316079165938289e-09,0.41277598736604676
ENSG00000197694,SPTAN1,0.0,0.22386948647128088,0.6347396614116786,-0.4108701749403977,0.22386948647128088,0.6347396614116786,0.4108701749403977,toward_donor,0.0011239616272216652,0.4108701749403977
ENSG00000067057,PFKP,0.0,0.2081801979347621,0.6180126823031942,-0.40983248436843206,0.2081801979347621,0.6180126823031942,0.40983248436843206,toward_donor,0.00034315342146097887,0.40983248436843206
ENSG00000136436,CALCOCO2,0.0,0.6224712313865142,1.029533497994353,-0.40706226660783873,0.6224712313865142,1.029533497994353,0.40706226660783873,toward_donor,0.009906990448261656,0.40706226660783873
ENSG00000060339,CCAR1,0.0,0.6280119623050031,1.034204657572561,-0.40619269526755786,0.6280119623050031,1.034204657572561,0.40619269526755786,toward_donor,0.003580235447596206,0.40619269526755786
ENSG00000112096,ENSG00000112096,0.0,0.0,0.40372218596980547,-0.40372218596980547,0.0,0.40372218596980547,0.40372218596980547,toward_donor,6.094880584007578e-17,0.40372218596980547
ENSG00000110090,CPT1A,0.0,0.1586299101287223,0.560854593310901,-0.40222468318217874,0.1586299101287223,0.560854593310901,0.40222468318217874,toward_donor,1.2080812756056305e-12,0.40222468318217874
ENSG00000198586,TLK1,0.0,0.30088636110029193,0.700221750546856,-0.39933538944656405,0.30088636110029193,0.700221750546856,0.39933538944656405,toward_donor,3.0368967213612647e-07,0.39933538944656405
ENSG00000071127,WDR1,0.0,0.5083930705983204,0.9072704971389475,-0.3988774265406271,0.5083930705983204,0.9072704971389475,0.3988774265406271,toward_donor,9.634292297030753e-07,0.3988774265406271
ENSG00000134684,YARS1,0.0,0.05085160535422888,0.4495595152140196,-0.3987079098597907,0.05085160535422888,0.4495595152140196,0.3987079098597907,toward_donor,0.26615770019225626,0.3987079098597907
ENSG00000023191,RNH1,0.0,0.0,0.3926196481064969,-0.3926196481064969,0.0,0.3926196481064969,0.3926196481064969,toward_donor,0.006826890425042457,0.3926196481064969
ENSG00000197343,ZNF655,0.0,0.022589723113067207,0.41363752309052704,-0.3910477999774598,0.022589723113067207,0.41363752309052704,0.3910477999774598,toward_donor,0.001116897729418843,0.3910477999774598
ENSG00000116747,RO60,0.0,0.15190150902297028,0.5389797107229666,-0.3870782016999963,0.15190150902297028,0.5389797107229666,0.3870782016999963,toward_donor,0.01249678907067025,0.3870782016999963
ENSG00000185811,IKZF1,0.10411745461170857,0.20048595044809275,0.587156963610538,-0.3866710131624453,0.09636849583638418,0.48303950899882947,0.3866710131624453,toward_donor,5.6247349044597674e-05,0.3866710131624453
ENSG00000089693,MLF2,0.0,0.2821816928468251,0.6645361131538393,-0.3823544203070142,0.2821816928468251,0.6645361131538393,0.3823544203070142,toward_donor,0.0006400676560837402,0.3823544203070142
ENSG00000100316,RPL3,4.194522781051972,3.7171889610902715,3.33672465533383,0.3804643057564414,0.4773338199617001,0.8577981257181415,0.3804643057564414,toward_donor,6.564995795186518e-20,0.3804643057564414
ENSG00000133313,CNDP2,0.0,0.03159965338453222,0.41134657639674216,-0.3797469230122099,0.03159965338453222,0.41134657639674216,0.3797469230122099,toward_donor,0.11599248461507405,0.3797469230122099
ENSG00000160799,CCDC12,0.0,0.0,0.37922145857441736,-0.37922145857441736,0.0,0.37922145857441736,0.37922145857441736,toward_donor,6.3642994902944e-05,0.37922145857441736
ENSG00000196535,MYO18A,0.0,0.04731923099330579,0.4254711385843649,-0.3781519075910591,0.04731923099330579,0.4254711385843649,0.3781519075910591,toward_donor,4.4979302323425765e-05,0.3781519075910591
ENSG00000130985,UBA1,0.0,0.519094316700059,0.8970691974586176,-0.37797488075855856,0.519094316700059,0.8970691974586176,0.37797488075855856,toward_donor,0.002082300865258548,0.37797488075855856
ENSG00000114331,ACAP2,0.0,0.20230999716217474,0.5776624879459505,-0.3753524907837758,0.20230999716217474,0.5776624879459505,0.3753524907837758,toward_donor,1.7693683513668115e-06,0.3753524907837758
ENSG00000161016,RPL8,2.6024432793864136,2.3696199230690618,1.9945534143224983,0.37506650874656344,0.23282335631735185,0.6078898650639153,0.37506650874656344,toward_donor,2.9983471280836514e-20,0.37506650874656344
ENSG00000167986,DDB1,0.0,0.08739918703066252,0.4619849700918428,-0.3745857830611803,0.08739918703066252,0.4619849700918428,0.3745857830611803,toward_donor,0.011095172737777928,0.3745857830611803
ENSG00000167526,RPL13,2.944567730051598,2.4486223265793723,2.076159875457448,0.37246245112192433,0.4959454034722257,0.86840785459415,0.37246245112192433,toward_donor,1.2642607727300097e-23,0.37246245112192433
ENSG00000004399,PLXND1,0.0,0.0,0.3722472889506475,-0.3722472889506475,0.0,0.3722472889506475,0.3722472889506475,toward_donor,1.2794258996032735e-13,0.3722472889506475
ENSG00000109861,CTSC,0.0,0.0,0.36896903178343277,-0.36896903178343277,0.0,0.36896903178343277,0.36896903178343277,toward_donor,8.469343696798848e-27,0.36896903178343277
ENSG00000205268,PDE7A,0.0,0.0106399149875065,0.37829550551911767,-0.3676555905316112,0.0106399149875065,0.37829550551911767,0.3676555905316112,toward_donor,9.519962662776249e-14,0.3676555905316112
ENSG00000108671,PSMD11,0.0,0.5435335175968405,0.9101553093700239,-0.3666217917731833,0.5435335175968405,0.9101553093700239,0.3666217917731833,toward_donor,0.0036634375684852466,0.3666217917731833
ENSG00000143549,TPM3,1.4439413872042914,1.9809833182525198,2.347241958561116,-0.36625864030859634,0.5370419310482284,0.9033005713568247,0.36625864030859634,toward_donor,2.1915459108326133e-21,0.36625864030859634
