cell_id,population_label,group_order,total_counts,detected_genes,zero_fraction,pc1,pc2,pc3,pc4,pc5,H,S,M,R,S_base,R_base,S_refined,R_adjusted,threshold_scheme,branch_sector
Low-2015-09-08-4-F11_S38_L000,PKH26_Low,1,1187464,5519,0.9077676392927572,-7.051774792553768,5.101052995250385,-8.45736801333085,-9.823471143091544,-8.497836437445262,-0.2965528119293619,-0.2220509097672822,0.0,-0.4100174032405786,1.036321729851584,0.3246052608191668,-0.2220509097672822,-0.4100174032405786,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-F7_S35_L000,PKH26_Low,1,752807,4934,0.917544035562686,-33.01090608684271,0.3115506252479803,1.5582928198152082,-11.8049847872107,-7.2200528630170435,-1.0574967312027368,-0.2836318365304212,0.0,-0.6185233344425201,-1.103390442530147,-0.5438351875017617,-0.2836318365304212,-0.6185233344425201,moderate_0.5,mixed_sector
Low-2015-09-08-4-F8_S36_L000,PKH26_Low,1,1035900,5255,0.9121795514555968,-13.785229468042644,1.2588747440593508,-3.306537433392045,-14.565579221299071,-2.674520577922149,-0.5574511593341921,-0.113271291751616,0.0,0.2415655540073576,0.4297831382438709,0.2842556757030516,-0.113271291751616,0.2415655540073576,moderate_0.5,mixed_sector
Low-2015-09-08-4-F9_S37_L000,PKH26_Low,1,810961,6497,0.8914235101440556,-5.385027240900677,10.907688494978062,25.279252202020835,0.887699193376637,-10.804376897420736,-0.3858327693540651,-0.3092702919175674,0.0,0.0689143108019457,1.0175992359321588,0.0585910524410702,-0.3092702919175674,0.0689143108019457,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-G10_S48_L000,PKH26_Low,1,252207,5388,0.9099568835856814,-50.95546150543299,-14.65500544090714,34.48097889690105,0.3895432543521708,-19.54824483984452,-2.122847943720159,-0.7862063577117075,0.0,-0.3852088155098896,-2.8465863045238744,-1.185457771858276,-0.7862063577117075,-0.3852088155098896,moderate_0.5,mixed_sector
Low-2015-09-08-4-G11_S49_L000,PKH26_Low,1,597551,6078,0.898425749523714,-15.128453405591731,-1.4299414218165694,26.928983539277404,1.3559814820964038,-9.950150374041042,-0.8777758673184956,-0.3249098475159121,0.0,0.85741875239825,0.2442344613680077,0.3487456170698511,-0.3249098475159121,0.85741875239825,moderate_0.5,mixed_sector
Low-2015-09-08-4-G12_S50_L000,PKH26_Low,1,841574,5562,0.907049032387446,-6.696794483960893,-11.6334788119969,14.880588502154335,-9.186604011223924,-17.33458970608632,-0.6744907594765952,0.5658329958586131,0.0,1.922158491553592,0.0711418662079838,1.1320152084879165,0.5658329958586131,1.922158491553592,moderate_0.5,mixed_sector
Low-2015-09-08-4-G7_S45_L000,PKH26_Low,1,1253653,4983,0.9167251579264012,-13.672195070564117,3.926476240007557,3.0432007702383626,-16.574987246644813,-4.248874839189887,-0.4521080054966885,0.228137906690594,0.0,0.415951358871896,0.4914221628594923,0.1652330877929237,0.228137906690594,0.415951358871896,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-G8_S46_L000,PKH26_Low,1,1052371,4435,0.9258832180219928,-40.02142530232948,3.96486803593222,-0.6184931670272855,5.000349350936786,3.349424706415595,-0.9008819416625516,-0.784107787129308,0.0,0.2336037942337875,-1.6362398911208296,-1.01207753195356,-0.784107787129308,0.2336037942337875,moderate_0.5,mixed_sector
Low-2015-09-08-4-G9_S47_L000,PKH26_Low,1,680752,5750,0.9039072161502724,-19.29661869025433,0.5148975629451988,26.35243703819185,-0.2747737667917006,-8.883228159621073,-0.8466359836827458,-0.1729833000188471,0.0,0.8994281678402686,-0.0144670135337668,0.0908457584916623,-0.1729833000188471,0.8994281678402686,moderate_0.5,mixed_sector
G1-2015-05-07-A-B1_S96_L000,G1,0,1297470,5635,0.9058290718272668,-1.3100244894363653,-11.076359998634263,-27.846523581971663,10.069212595490573,-3.229790225281852,-1.036341447738032,-0.1872690438921296,-0.6744907594765952,1.7709873161994156,0.0056614780881348,1.47140719715079,-0.1872690438921296,1.7709873161994156,strict_0.75,mixed_sector
G1-2015-05-07-A-B2_S97_L000,G1,0,848066,5250,0.9122631103980748,-14.99915126865976,-23.921401413054912,-11.696362565803028,6.607170564606283,-0.530517885537932,-1.6743228024989365,0.9700999118992096,-0.6744907594765952,1.7209198028641115,-0.4889083935551479,1.1725074178752648,0.9700999118992096,1.7209198028641115,strict_0.75,mixed_sector
G1-2015-05-07-A-B3_S98_L000,G1,0,1142762,4287,0.9283565627193422,-29.78665039959149,-19.542363788370565,-17.496308345475896,10.903976317362355,20.604280024277728,-1.764411666258031,-0.3134138149559856,-0.6744907594765952,0.8648905566727,-1.7266256390530346,0.2576104764438779,-0.3134138149559856,0.8648905566727,strict_0.75,mixed_sector
G1-2015-05-07-A-B4_S99_L000,G1,0,1885261,5893,0.9015174303954008,34.783275767501856,-31.608198663967578,1.658623250925946,-7.507152657033408,8.449489370617206,-0.5128419006605266,1.927058336541994,-0.6744907594765952,0.8454345638214155,-0.4106554170677267,1.4568327664828644,1.927058336541994,0.8454345638214155,strict_0.75,mixed_sector
G1-2015-05-07-A-C1_S108_L000,G1,0,1035852,5214,0.9128647347839166,0.9398469610965412,-32.63408333655274,2.7835021850686403,-5.206898740549244,1.3270709559997709,-1.4598149031956953,1.8811898336441093,-0.6744907594765952,1.970941825573408,0.6778701136821926,2.1217820376681344,1.8811898336441093,1.970941825573408,strict_0.75,mixed_sector
G1-2015-05-07-A-C2_S109_L000,G1,0,1521557,7192,0.8798088171396102,46.65851979806447,-35.872653687543504,1.1812260414721478,16.014459791360945,-1.95699489269268,-0.3339107140083087,2.1048258291122988,-0.6744907594765952,0.1831965988473766,-1.4266724688995491,0.7202607727162293,2.1048258291122988,0.1831965988473766,strict_0.75,transitional_intermediate
G1-2015-05-07-A-C3_S110_L000,G1,0,1542431,6640,0.8890337243891842,37.58058211950039,-32.19197580833326,-5.23394923129135,16.48073625182698,2.8216577596704404,-0.4884745903739257,2.1869327731200854,-0.6744907594765952,0.9203028810864792,-0.6423434894706176,1.287626095192988,2.1869327731200854,0.9203028810864792,strict_0.75,mixed_sector
G1-2015-05-07-A-C4_S111_L000,G1,0,1078047,6090,0.8982252080617668,16.29742758796493,-37.23230970792617,0.2180944594176599,5.834380484402342,-2.751887760213497,-1.0831362104783706,2.2997530420013965,-0.6744907594765952,2.2543798150791,0.6200262900789516,2.27766563404726,2.2997530420013965,2.2543798150791,strict_0.75,mixed_sector
G1-2015-05-07-A-D1_S120_L000,G1,0,1071734,4911,0.9179284066980848,-2.560811299625964,-37.65946788375686,11.90381040036667,-1.1133372964513857,12.751159468801209,-1.5483736654085023,1.207009038216459,-0.6744907594765952,1.78306899071573,0.2079147426314219,1.8100223100555723,1.207009038216459,1.78306899071573,strict_0.75,mixed_sector
G1-2015-05-07-A-D2_S121_L000,G1,0,1049816,3834,0.9359270029078512,-40.06973540493164,-15.971691771802757,-18.19481202591397,5.716526574332504,17.72999209406322,-2.099569106144136,-1.3268632408404264,-0.6744907594765952,-0.6744907594765952,-2.60038781622181,-0.3870423237169432,-1.3268632408404264,-0.6744907594765952,strict_0.75,mixed_sector
G1-2015-05-07-A-D3_S122_L000,G1,0,1431834,6190,0.8965540292122063,25.61337337810557,-29.184363154673644,-13.30874988546278,5.938798706229314,4.134306985663263,-0.7232655082157241,2.2525227754587505,-0.6744907594765952,1.829687070191299,0.3562977206197151,2.0095936462514645,2.2525227754587505,1.829687070191299,strict_0.75,mixed_sector
G1-2015-05-07-A-D4_S123_L000,G1,0,1502745,5811,0.9028877970520404,24.704973892403043,-36.68220250889137,-1.499490304817815,-0.1312755210774267,0.6270276448736732,-0.8025221083118538,2.212683163354084,-0.6744907594765952,1.8743660150584351,0.1890226316869061,1.943213254959576,2.212683163354084,1.8743660150584351,strict_0.75,mixed_sector
G1-2015-05-07-A-E1_S132_L000,G1,0,1403806,6366,0.8936127544369799,22.289883611606125,-33.655154775906134,-9.83196463234336,13.0180172228299,-5.10171849164704,-0.6861714027943465,2.3362786725677083,-0.6744907594765952,2.3592841027319627,0.4871293091701797,2.153237025589171,2.3362786725677083,2.3592841027319627,strict_0.75,mixed_sector
G1-2015-05-07-A-E2_S133_L000,G1,0,1813073,7003,0.8829673451652796,49.79584514071727,-30.49109931617534,3.1183704903988634,19.083210276154905,-5.936081558295105,-0.1898266962268687,2.001418054609528,-0.6744907594765952,0.0578270219211459,-1.6025955915018009,0.5697765679449144,2.001418054609528,0.0578270219211459,strict_0.75,transitional_intermediate
G1-2015-05-07-A-E3_S134_L000,G1,0,1518250,6422,0.892676894281226,23.20867557135457,-17.395394811180132,-23.664495598186,5.472003524994188,-22.170982131033394,-0.5777155829849208,1.1738133335992662,-0.6744907594765952,1.3934172884130247,0.3217491781119887,1.8472557452902407,1.1738133335992662,1.3934172884130247,strict_0.75,mixed_sector
G1-2015-05-07-A-E4_S135_L000,G1,0,1222228,5712,0.9045422641131052,6.292102511637584,-24.42277997222335,-12.191941803158253,-6.253805876505932,-8.876434685983336,-1.075867207796222,1.2183904831683363,-0.6744907594765952,2.448398030608558,1.2039787271269728,2.365955911225671,1.2183904831683363,2.448398030608558,strict_0.75,mixed_sector
G1-2015-05-07-A-F1_S144_L000,G1,0,1392910,4738,0.9208195461078243,1.2103486476359182,-30.325118938140765,13.596055583554683,-6.211593602769345,22.58497479813403,-1.3244760052102529,-0.2697250032276615,-0.6744907594765952,3.002946083734148,0.781646348215889,2.1645883334718845,-0.2697250032276615,3.002946083734148,strict_0.75,mixed_sector
G1-2015-05-07-A-F2_S145_L000,G1,0,1694442,5597,0.9064641197901,8.07364653153304,-7.167362114643494,-31.05806092509184,7.648923154903933,0.740949318914619,-0.7449221113104114,-0.4529173747043467,-0.6744907594765952,0.7274123429402503,0.0,1.4792231362519637,-0.4529173747043467,0.7274123429402503,strict_0.75,transitional_intermediate
G1-2015-05-07-A-F3_S146_L000,G1,0,1734316,5424,0.9093552591998396,16.092065593761124,-27.607730450084247,-27.606821268595542,-5.862210838430384,2.3252377577729995,-0.7851774872938833,2.012779928345896,-0.6744907594765952,2.862707872961534,1.1387927302522594,2.556739451157569,2.012779928345896,2.862707872961534,strict_0.75,mixed_sector
G1-2015-05-07-A-G1_S154_L000,G1,0,1851065,6407,0.8929275711086601,41.55995728409776,-31.77254013856172,11.09380785274356,-0.2077814034027,-2.3930656778772965,-0.3556118701327724,1.871246264209894,-0.6744907594765952,0.782632478357956,-0.9535578522074604,1.0545428461566857,1.871246264209894,0.782632478357956,strict_0.75,mixed_sector
G1-2015-05-07-A-G2_S155_L000,G1,0,1455616,5848,0.9022694608777032,17.365110936251522,-29.320374952753628,-11.426158057980995,6.133682616754016,-9.883532782122376,-0.8255048070356406,2.2151219032162333,-0.6744907594765952,2.398942871998307,1.001765966897815,2.5002676103653947,2.2151219032162333,2.398942871998307,strict_0.75,mixed_sector
G1-2015-05-07-A-G3_S156_L000,G1,0,1213178,4446,0.925699388348541,-19.139309538838475,-19.945001226540864,-12.364020367190168,-0.8535537250676352,6.015446922595192,-1.618303472479733,-0.2118914817021968,-0.6744907594765952,0.573380476096981,-0.8736872438601976,0.876353642273218,-0.2118914817021968,0.573380476096981,strict_0.75,mixed_sector
G1-2015-05-07-A-G4_S157_L000,G1,0,1718914,8439,0.8589692168855911,56.283739120802025,-15.793498624841458,4.540343804634931,30.087637067080347,-9.828884032158216,0.1465598856365815,0.7708398209335856,-0.6744907594765952,-0.4271739393943821,-2.217194001138771,0.0658235735074382,0.7708398209335856,-0.4271739393943821,strict_0.75,transitional_intermediate
G1-2015-05-07-A-H2_S163_L000,G1,0,1034785,3382,0.9434807313078646,-51.69531683795687,-37.59344217482646,13.098321711446472,12.166908475168109,-1.08060606369477,-2.3833706269503967,-1.3141746129549394,-0.6744907594765952,0.5964187409168795,-3.52922619155174,-1.011943830372274,-1.3141746129549394,0.5964187409168795,strict_0.75,mixed_sector
G1-2015-05-07-A-H3_S164_L000,G1,0,1923338,7428,0.8758648350546475,53.43168210234307,-23.727438293568724,8.722664407492822,28.338100700849388,-15.312696056119607,0.0033705050471173,1.8443583724238084,-0.6744907594765952,-0.435393917596735,-1.890613468879056,0.3328287678340968,1.8443583724238084,-0.435393917596735,strict_0.75,transitional_intermediate
G1-2015-05-07-A-H4_S165_L000,G1,0,1359568,5151,0.9139175774591396,-5.292041769627454,-16.457853158661376,-16.809016967513188,-0.2742473037709902,1.7994482268509375,-1.1741460611599428,-0.0474932049190823,-0.6744907594765952,1.2702474718731287,0.0660797303154379,1.5308905981345844,-0.0474932049190823,1.2702474718731287,strict_0.75,mixed_sector
G1-2015-05-07-B-A1_S170_L000,G1,0,918052,5025,0.916023262809586,-19.28655410195389,-25.258243109705024,-0.3739561968960425,6.670980700453392,14.69455427009683,-1.6768097978509446,0.8778629532744867,-0.6744907594765952,1.4528560730328064,-0.8272475005317935,0.9333004035300272,0.8778629532744867,1.4528560730328064,strict_0.75,mixed_sector
G1-2015-05-07-B-A2_S171_L000,G1,0,1702997,6226,0.8959524048263645,37.40927342870834,-34.53081084312353,3.224539848247533,-0.7461892959912411,12.373799391319132,-0.5122001885926866,2.0182365383472844,-0.6744907594765952,1.1693066874464346,-0.6744907594765952,1.2754896050454445,2.0182365383472844,1.1693066874464346,strict_0.75,mixed_sector
G1-2015-05-07-B-A3_S172_L000,G1,0,1186237,4738,0.9208195461078243,-3.473729704379369,-34.32505254475138,4.273614519674846,-7.587172756129058,11.842906908987114,-1.5084904805591672,1.763808870851202,-0.6744907594765952,3.239615799892829,0.2994788944433639,1.8411142464943249,1.763808870851202,3.239615799892829,strict_0.75,mixed_sector
G1-2015-05-07-B-A4_S173_L000,G1,0,1219218,4884,0.9183796249874662,-15.512373474197984,-16.948950489172802,-19.19360951432988,4.283679774573149,-9.048188656553313,-1.4124002256648756,-0.5266575165294116,-0.6744907594765952,0.9071103816802936,-0.6609205213050494,1.0171167615220726,-0.5266575165294116,0.9071103816802936,strict_0.75,mixed_sector
High-2015-09-08-2-A1_S62_L000,PKH26_High,2,1248768,5089,0.9149537083458672,-19.50775926475663,12.408773905492271,-17.923783667717633,10.082372858680143,11.658611511931198,0.473892124604551,1.108305391206395,0.6744907594765952,-0.3970726178856875,0.5501743181236433,-0.5970579661787405,1.108305391206395,-0.3970726178856875,strict_0.75,transitional_intermediate
High-2015-09-08-2-A2_S63_L000,PKH26_High,2,1071540,4027,0.9327016277281994,-37.94949529960643,-7.902477663066259,-12.487765381874294,0.5955219299708457,13.098481369847752,-0.2002143543511771,-0.7367159388835846,0.6744907594765952,0.1015085483915358,-1.391698584215673,-0.7227710357014772,-0.7367159388835846,0.1015085483915358,strict_0.75,transitional_intermediate
High-2015-09-08-2-A3_S64_L000,PKH26_High,2,2050592,7144,0.8806109829873993,22.406010453857604,30.757403484405508,-39.59501513675595,23.33905872210564,9.52405064794535,1.764938626611264,0.0121065562967518,0.6744907594765952,-1.740497282114439,-1.2312798546058386,-1.109101390665156,0.0121065562967518,-1.740497282114439,strict_0.75,mixed_sector
High-2015-09-08-2-A4_S65_L000,PKH26_High,2,1751556,6081,0.8983756141582272,17.902921498439344,17.257606005415283,11.88327406348211,6.965764321479354,18.14123366172388,1.2410362994832982,-0.4676201710389709,0.6744907594765952,-0.332373922251945,-0.4504087490195397,-0.2751392038534613,-0.4676201710389709,-0.332373922251945,strict_0.75,mixed_sector
High-2015-09-08-2-A5_S66_L000,PKH26_High,2,885672,5413,0.9095390888732912,-21.350085733495764,3.815151245179083,4.873877631332853,-11.735739670174103,-13.57522155906062,0.2117814883155179,-0.7688811872229036,0.6744907594765952,0.2213347296185304,0.2493139349857422,-0.2841179021017376,-0.7688811872229036,0.2213347296185304,strict_0.75,transitional_intermediate
High-2015-09-08-2-A6_S67_L000,PKH26_High,2,1719341,5949,0.900581570239647,16.970454768944315,4.119973849576811,-14.187240117530706,-18.13422079246912,-28.05310330764481,1.1730018665234916,-1.2010843346100235,0.6744907594765952,0.3844256197909927,-0.4130541535077242,0.506819634344223,-1.2010843346100235,0.3844256197909927,strict_0.75,mixed_sector
High-2015-09-08-2-C1_S72_L000,PKH26_High,2,2241798,7101,0.8813295898927103,46.407621625391,11.591916030546374,-32.444670051826016,-19.713423037525803,-32.15386708061598,1.854214793682443,-1.1270943927119594,0.6744907594765952,-2.570014926661815,-2.7079914821791324,-0.6605978790692387,-1.1270943927119594,-2.570014926661815,strict_0.75,mixed_sector
High-2015-09-08-2-C3_S73_L000,PKH26_High,2,2243682,7311,0.8778201143086333,41.91940508781974,24.75736700980907,-26.07073266066661,-1.8937559444941128,-21.165628924365148,1.917284125174144,-0.3073013789075197,0.6744907594765952,-1.6889044776847604,-2.487648170934247,-1.1573997477347029,-0.3073013789075197,-1.6889044776847604,strict_0.75,mixed_sector
High-2015-09-08-2-C5_S74_L000,PKH26_High,2,1985386,6354,0.8938132958989271,26.91712140470416,22.23902030545626,12.668510909412676,19.26445258004019,20.28588393827194,1.4781880667046172,-0.1956169498569053,0.6744907594765952,0.1504873735425455,-1.2630108046637174,-0.6744907594765952,-0.1956169498569053,0.1504873735425455,strict_0.75,mixed_sector
High-2015-09-08-2-D1_S82_L000,PKH26_High,2,1790393,6493,0.891490357298038,34.861150363584166,2.6383123853696304,18.672563210921336,-1.88719907361312,4.1024568510439945,1.4058589507270498,-0.908468225255254,0.6744907594765952,-0.8354487739684607,-1.8480107127425949,0.1818981644477868,-0.908468225255254,-0.8354487739684607,strict_0.75,mixed_sector
High-2015-09-08-2-D2_S83_L000,PKH26_High,2,1934813,5765,0.9036565393228384,-4.359832878192217,16.032647925258516,-29.98859291218677,3.050959789638635,29.732560968476697,1.2413281063476749,0.5337065725241563,0.6744907594765952,-0.9275478816165056,1.184121149904663,-0.3527756441303062,0.5337065725241563,-0.9275478816165056,strict_0.75,mixed_sector
High-2015-09-08-2-D3_S84_L000,PKH26_High,2,1975159,7359,0.8770179484608442,50.31383176667974,14.847189409872833,19.156970662113405,12.449045616354148,10.276694635863375,1.7851839300129595,-0.5773364002687623,0.6744907594765952,-1.128616621545596,-3.032560196098669,-0.9587682753999854,-0.5773364002687623,-1.128616621545596,strict_0.75,mixed_sector
High-2015-09-08-2-D4_S85_L000,PKH26_High,2,2182259,6147,0.8972726361175173,25.502108715997224,24.54825934045865,-12.90811969406222,-0.2752008630326559,21.81002836976581,1.5159355735235218,0.0,0.6744907594765952,-1.2608409736042494,-1.2187401556691593,-0.7853393306405253,0.0,-1.2608409736042494,strict_0.75,mixed_sector
High-2015-09-08-2-E1_S90_L000,PKH26_High,2,1090293,4858,0.918814131488352,-52.0470858206189,5.37772197317033,2.6233785679373853,20.597102552947344,1.2619075771355437,0.2194155141150248,0.9851299838346276,0.6744907594765952,-1.6430332031166162,-2.11919622890752,-1.822477651337724,0.9851299838346276,-1.6430332031166162,strict_0.75,mixed_sector
High-2015-09-08-2-E2_S91_L000,PKH26_High,2,1772001,5885,0.9016511247033656,7.324037301217348,21.672705731810765,-28.24120379263134,3.754126789737498,6.893984134866835,1.1845175683066782,-0.3303138065016214,0.6744907594765952,-1.206669314539868,0.1936663022253479,-0.5294135868125338,-0.3303138065016214,-1.206669314539868,strict_0.75,mixed_sector
High-2015-09-08-2-G1_S51_L000,PKH26_High,2,1320543,5591,0.9065643905210736,-10.272594871987286,7.575793536665052,-14.91149440126357,3.519495705822917,-3.842239989621361,0.7383899672861217,-0.1016918865826684,0.6744907594765952,0.4851687310237944,1.1605855094380308,-0.0496440563844302,-0.1016918865826684,0.4851687310237944,strict_0.75,transitional_intermediate
High-2015-09-08-2-G2_S52_L000,PKH26_High,2,1139584,4609,0.9229753668237576,-27.97000190875821,2.612006522681773,-17.25252113833401,8.818537480093278,21.89143273731693,0.157959541241772,0.0244413139997899,0.6744907594765952,-0.1989405554714009,-0.2784146505937501,-0.5314833922527245,0.0244413139997899,-0.1989405554714009,strict_0.75,transitional_intermediate
High-2015-09-08-2-G3_S53_L000,PKH26_High,2,1247271,5470,0.9085865169290418,-8.602222992156058,9.007041708891991,-11.50056524681508,-7.768557496144322,2.8369482656555167,0.6263625316166467,-0.5348498743616984,0.6744907594765952,-0.5093684857054437,1.3367376541742082,-0.0740895134329993,-0.5348498743616984,-0.5093684857054437,strict_0.75,transitional_intermediate
High-2015-09-08-2-G4_S54_L000,PKH26_High,2,1865996,5675,0.9051606002874428,5.978875557092019,18.74775916763018,5.594363226811555,-6.0927169487008905,16.428145211202953,1.1663054311301109,-0.700990143753861,0.6744907594765952,-0.6512913341117372,0.4143039139300276,-0.3652054622435676,-0.700990143753861,-0.6512913341117372,strict_0.75,mixed_sector
High-2015-09-08-2-G5_S55_L000,PKH26_High,2,1652093,6122,0.8976904308299074,18.52819564186868,15.84034915174322,22.96056071188585,9.651002518768284,27.25323223598767,1.1883744323441483,-0.4978252052217139,0.6744907594765952,-0.3158792135624831,-0.4773279975651998,-0.196511893268659,-0.4978252052217139,-0.3158792135624831,strict_0.75,mixed_sector
High-2015-09-08-2-G6_S56_L000,PKH26_High,2,1445549,5263,0.912045857147632,-2.72153579129032,-3.576274686333133,21.99515223201641,-3.798921158953034,3.854181248194352,0.7131888132027747,-0.9308975152273672,0.6744907594765952,0.2774301565001904,0.3294047770763431,0.7501342979945851,-0.9308975152273672,0.2774301565001904,strict_0.75,transitional_intermediate
High-2015-09-08-4-C1_S12_L000,PKH26_High,2,619412,4002,0.9331194224405897,-59.755299264708526,-0.9046260667435456,0.4068910733818041,11.190860583989371,4.397536577625782,-0.8414365765500061,0.3068542262266473,0.6744907594765952,-0.9509923449883564,-2.8269415074279896,-2.0810362065326,0.3068542262266473,-0.9509923449883564,strict_0.75,mixed_sector
High-2015-09-08-4-C2_S13_L000,PKH26_High,2,907146,5263,0.912045857147632,-27.381775457766008,9.50846647003139,8.970083237393187,12.01735906189981,4.673931059279025,0.1793463487622359,0.5614192223944365,0.6744907594765952,-0.4956190725571007,-0.0936890385600746,-0.7774310643686774,0.5614192223944365,-0.4956190725571007,strict_0.75,transitional_intermediate
High-2015-09-08-4-C3_S14_L000,PKH26_High,2,1214646,6021,0.8993783214679635,-3.1761656401156646,14.868838615369665,15.5714509788469,4.3209995661291165,0.3439138362381555,0.8005097359991343,-0.0393525212806678,0.6744907594765952,-0.3489891829333442,1.2029955901136038,-0.2639911063528019,-0.0393525212806678,-0.3489891829333442,strict_0.75,mixed_sector
High-2015-09-08-4-C4_S15_L000,PKH26_High,2,934599,6163,0.8970052475015876,-22.34941666890622,12.511038893005612,-10.305306962924444,30.83649561578809,-5.581851513331563,0.5498980891427236,1.1805847875647644,0.6744907594765952,-0.943287195173151,0.3197269707834594,-0.7067148591740696,1.1805847875647644,-0.943287195173151,strict_0.75,mixed_sector
High-2015-09-08-4-C5_S16_L000,PKH26_High,2,1242309,5642,0.9057120893077976,-14.015146976358944,13.397088865799558,-11.393293096740168,-3.277088070039944,-13.395521707747118,0.687768494840729,-0.3861823450819309,0.6744907594765952,-1.1192493927700096,0.9789302720114724,-0.4612307498289997,-0.3861823450819309,-1.1192493927700096,strict_0.75,mixed_sector
High-2015-09-08-4-C6_S17_L000,PKH26_High,2,2086631,5018,0.9161402453290552,-5.78185480806675,6.587179512462511,-17.16242974046844,-9.310419753053118,6.518864735377899,1.0321636343615372,-0.5587002969056946,0.6744907594765952,0.5819980343834407,1.1881163606140162,0.131027652631334,-0.5587002969056946,0.5819980343834407,strict_0.75,mixed_sector
High-2015-09-08-4-D1_S22_L000,PKH26_High,2,1387689,6828,0.8858919081520105,8.331580955903789,26.60363305072344,0.4717803442805197,24.67428497024752,5.646160587353629,1.22113564387802,0.6245113288787484,0.6744907594765952,-1.2175588178866643,-0.1294747617038747,-0.8170413982781366,0.6245113288787484,-1.2175588178866643,strict_0.75,mixed_sector
High-2015-09-08-4-D2_S23_L000,PKH26_High,2,1594118,6745,0.8872789865971457,18.194290415526915,23.73036869162416,23.192428059957063,17.721544682767504,4.63482168946353,1.35396381075353,-0.5249576397699421,0.6744907594765952,-0.7742851396057749,-0.6504455808207017,-0.659524450213822,-0.5249576397699421,-0.7742851396057749,strict_0.75,mixed_sector
High-2015-09-08-4-D3_S24_L000,PKH26_High,2,1301907,7287,0.8782211972325278,10.962949780093496,22.12632956485355,-18.47328852156998,13.268902705462764,-22.99350025877436,1.2866698726745431,0.1851823753548246,0.6744907594765952,-0.7744736963364429,-0.0728927237837004,-0.5439268644188076,0.1851823753548246,-0.7744736963364429,strict_0.75,mixed_sector
High-2015-09-08-4-D4_S25_L000,PKH26_High,2,747494,5198,0.9131321233998464,-36.413292245261054,-0.6754808312815866,-1.2258888737369122,13.032245550378027,-7.394877780672303,-0.0689217771856714,0.2440661442348666,0.6744907594765952,-0.9271524711590258,-1.0128931144225763,-0.8353486161443426,0.2440661442348666,-0.9271524711590258,strict_0.75,mixed_sector
High-2015-09-08-4-D5_S26_L000,PKH26_High,2,1065626,6242,0.8956850162104348,-12.004653941317253,20.534664206236062,1.271862524142761,9.45743339371036,-11.380842044719666,0.7273598591448389,0.3021156526586883,0.6744907594765952,-0.6242542790678399,0.7448976891527476,-0.7769456241734911,0.3021156526586883,-0.6242542790678399,strict_0.75,transitional_intermediate
High-2015-09-08-4-E1_S1_L000,PKH26_High,2,1008018,6812,0.8861592967679401,2.656034173729816,12.53033964173944,19.62513433143629,10.733915754950592,-11.525097668654343,0.8498994847148521,-0.463987855768902,0.6744907594765952,0.3145894244308424,0.8349634297070585,-0.0348122245244233,-0.463987855768902,0.3145894244308424,strict_0.75,mixed_sector
High-2015-09-08-4-E2_S2_L000,PKH26_High,2,1075931,6879,0.8850396069387346,4.103881534653998,18.38941807455696,19.66364225452197,20.64645705040741,5.034025612475222,0.9454584945364836,0.4335227261802037,0.6744907594765952,-0.429792094527693,0.5594795527396597,-0.3603652806991427,0.4335227261802037,-0.429792094527693,strict_0.75,mixed_sector
High-2015-09-08-4-E4_S3_L000,PKH26_High,2,1192436,5012,0.9162405160600288,-29.282167153729013,10.645818966201691,-10.30010686194894,5.485849601997516,8.352595604606536,0.3885181737574323,1.0209234409299306,0.6744907594765952,-0.6303490982933747,-0.2412321916255805,-0.905639998524022,1.0209234409299306,-0.6303490982933747,strict_0.75,transitional_intermediate
High-2015-09-08-4-E5_S4_L000,PKH26_High,2,1864447,5826,0.9026371202246064,10.485634702290682,11.84739057294516,-13.375034823808733,-14.908510959414164,-14.784891821942365,1.2213122924378763,-0.8000014324000958,0.6744907594765952,-0.149327803152115,0.2043013657284506,0.0664484901871412,-0.8000014324000958,-0.149327803152115,strict_0.75,mixed_sector
High-2015-09-08-4-E6_S5_L000,PKH26_High,2,1061123,5545,0.9073331327918712,-16.68008219005349,8.2369748816965,12.645375990847912,4.510913129027654,-0.3458445311885166,0.4701967937344776,-0.3330124152031404,0.6744907594765952,-0.1952734995324938,0.7393653188325722,-0.2977069897130142,-0.3330124152031404,-0.1952734995324938,strict_0.75,transitional_intermediate
High-2015-09-08-4-F2_S31_L000,PKH26_High,2,972821,5810,0.902904508840536,-21.71916197737372,10.260604878198755,-11.093937058440718,16.77325511653628,1.9451301942540888,0.4701322899203275,1.166623069405831,0.6744907594765952,0.0818822280275668,0.3690708122665199,-0.5800771981183884,1.166623069405831,0.0818822280275668,strict_0.75,transitional_intermediate
High-2015-09-08-4-F3_S32_L000,PKH26_High,2,1056399,6763,0.8869781744042248,-14.19798261943584,21.584301595749988,-11.271736033961473,29.794967305305462,-19.3907858645656,0.8882272378809163,0.7247751949524921,0.6744907594765952,-0.2117265187406735,0.5750657435254705,-0.8911791938808848,0.7247751949524921,-0.2117265187406735,strict_0.75,mixed_sector
