gene,corr_H,corr_S,corr_M,corr_R
RNF216,0.18039461745061872,0.11260020723544753,-0.04246544512708225,0.013625595766190622
TTC19,0.18679825732096486,-0.1256279262281078,0.16365937227267524,-0.18504933644593854
PTBP1,-0.03313948709600023,0.0947813751986347,-0.31151360444518894,0.20987674018064445
DPF1,0.06865046891238764,0.035279878154930784,-0.02567269113040248,0.024132196758376388
SYT7,0.13379047308739586,-0.07623280423323008,0.10137477811361155,-0.07352618380553771
LARS2,0.0576851315623781,-0.03504410487753073,0.06260067239094122,-5.151396547514498e-05
PIK3C2A,0.07402868292482664,0.05546737239105419,-0.022541998124646547,0.08608736619338002
PLAUR,0.20436776979477997,0.05722493616737856,-0.015838014954492694,0.08798843004547523
ANLN,0.018754181576713814,0.23688528936780018,-0.2656255400208306,0.19895830381780025
WIZ,0.2618156887286418,0.03049374839449366,0.27058361098594863,-0.14095903974154994
RABGAP1,0.06462857798959121,-0.26573385934115784,0.1475477408257107,-0.24289132640769942
DCN,0.0,0.0,0.0,0.0
QPCTL,0.001178319996677196,0.022627850856877508,-0.05166457256172331,0.056924560325196404
PPP5C,0.06132743518141154,0.08229103883007147,-0.1409523989478319,0.019396262031515756
