cell_id,population_label,k,knn_same_label_purity,knn_label_entropy,centroid_margin,S_refined_raw,S_refined
Low-2015-09-08-2-A12_S71_L000,PKH26_Low,8,0.875,0.37677016125643675,9.23621812615589,0.5199108031027707,0.5995951851355231
Low-2015-09-08-2-A7_S68_L000,PKH26_Low,8,0.875,0.37677016125643675,12.152009161726781,0.6139140287353981,0.6744907594765952
Low-2015-09-08-2-A9_S69_L000,PKH26_Low,8,0.875,0.37677016125643675,11.398410343339847,0.5896184880409195,0.6551336739936873
Low-2015-09-08-2-C10_S79_L000,PKH26_Low,8,0.75,0.5623351446188083,6.933627489472336,-0.026466768117074397,0.16427754865872654
Low-2015-09-08-2-C11_S80_L000,PKH26_Low,8,0.875,0.37677016125643675,11.072067257629921,0.579097397076103,0.6467511621681451
Low-2015-09-08-2-C12_S81_L000,PKH26_Low,8,0.625,0.6615632381579821,8.739415242049752,-0.3619386314393731,-0.10300432076334273
Low-2015-09-08-2-C7_S76_L000,PKH26_Low,8,0.875,0.37677016125643675,14.591481078506298,0.6925610326598698,0.7371515085039501
Low-2015-09-08-2-C8_S77_L000,PKH26_Low,8,0.25,0.5623351446188083,-2.9321419286667023,-1.5586161890652648,-1.0564381245109729
Low-2015-09-08-2-C9_S78_L000,PKH26_Low,8,0.625,0.6615632381579821,-0.1957687360572109,-0.650003209907553,-0.33251519027338694
Low-2015-09-08-2-D10_S89_L000,PKH26_Low,8,0.875,0.37677016125643675,16.629628630118486,0.7582695974470838,0.7895037620117044
Low-2015-09-08-2-D7_S86_L000,PKH26_Low,8,0.75,0.5623351446188083,10.879504480555518,0.1007457654926124,0.26563211073849313
Low-2015-09-08-2-D8_S87_L000,PKH26_Low,8,0.875,0.37677016125643675,13.267532232896652,0.6498777743119228,0.7031443015469124
Low-2015-09-08-2-E10_S95_L000,PKH26_Low,8,0.5,1.0397207708399179,8.579142801975316,-1.014257874430465,-0.622729298589997
Low-2015-09-08-2-E11_S92_L000,PKH26_Low,8,0.75,0.5623351446188083,17.548320549634887,0.3157441017919141,0.4369286143546651
Low-2015-09-08-2-E12_S93_L000,PKH26_Low,8,0.625,0.6615632381579821,2.756877038984733,-0.5548118112035824,-0.2566729579426983
Low-2015-09-08-2-G10_S60_L000,PKH26_Low,8,0.25,0.5623351446188083,-2.6442350670149324,-1.5493342572166287,-1.0490428929950344
Low-2015-09-08-2-G11_S61_L000,PKH26_Low,8,0.75,0.5623351446188083,4.64692354737285,-0.10018863089868126,0.10554082747321722
Low-2015-09-08-2-G12_S94_L000,PKH26_Low,8,0.625,0.6615632381579821,6.447667465928447,-0.4358231041823326,-0.16187059884827892
Low-2015-09-08-2-G7_S57_L000,PKH26_Low,8,0.625,0.6615632381579821,-1.4183580829562672,-0.6894187032781527,-0.36391885747800645
Low-2015-09-08-2-G8_S58_L000,PKH26_Low,8,0.875,0.37677016125643675,13.471585613960734,0.6564563239361114,0.7083856562889336
Low-2015-09-08-2-G9_S59_L000,PKH26_Low,8,0.75,0.5623351446188083,7.754573416560966,0.0,0.18536452504427145
Low-2015-09-08-4-C11_S20_L000,PKH26_Low,8,0.5,0.6931471805599453,-10.305329792966905,-1.308150083659803,-0.8568832401857841
Low-2015-09-08-4-C12_S21_L000,PKH26_Low,8,0.125,0.37677016125643675,-3.1900557573944397,-1.7018293167389908,-1.1705409053264233
Low-2015-09-08-4-C8_S18_L000,PKH26_Low,8,0.625,0.6615632381579821,-0.21925077090947553,-0.6507602555921037,-0.3331183543772278
Low-2015-09-08-4-C9_S19_L000,PKH26_Low,8,0.625,0.9002560512685369,3.7916533020680134,-0.7383511792213413,-0.40290502912299087
Low-2015-09-08-4-D11_S30_L000,PKH26_Low,8,0.5,0.6931471805599453,6.070017944593545,-0.780219415992722,-0.43626288060667634
Low-2015-09-08-4-D7_S27_L000,PKH26_Low,8,0.875,0.37677016125643675,14.652439603419396,0.6945262962544593,0.7387173010037054
Low-2015-09-08-4-D8_S28_L000,PKH26_Low,8,0.875,0.37677016125643675,18.718103326309468,0.8256006769720043,0.8431487283209566
Low-2015-09-08-4-E10_S9_L000,PKH26_Low,8,0.625,0.6615632381579821,6.991448903761313,-0.418291940744405,-0.14790292331678032
Low-2015-09-08-4-E11_S10_L000,PKH26_Low,8,0.5,0.6931471805599453,-6.837638668621086,-1.196353954510131,-0.7678114530697132
Low-2015-09-08-4-E12_S11_L000,PKH26_Low,8,0.5,0.6931471805599453,-0.3443534809248163,-0.9870146208097308,-0.6010236697340423
Low-2015-09-08-4-E7_S6_L000,PKH26_Low,8,0.5,0.6931471805599453,-7.746254389527927,-1.2256471403330427,-0.7911503327913602
Low-2015-09-08-4-E8_S7_L000,PKH26_Low,8,0.5,0.6931471805599453,3.4756200495956335,-0.8638611337046883,-0.5029030883735175
Low-2015-09-08-4-E9_S8_L000,PKH26_Low,8,0.875,0.37677016125643675,17.724122211510863,0.7935553658131786,0.8176171365268811
Low-2015-09-08-4-F11_S38_L000,PKH26_Low,8,0.625,0.6615632381579821,2.568108661070884,-0.5608975821675728,-0.2615216991277889
Low-2015-09-08-4-F7_S35_L000,PKH26_Low,8,0.75,0.5623351446188083,0.5380693014367068,-0.23265544627068563,0.0
Low-2015-09-08-4-F8_S36_L000,PKH26_Low,8,0.5,0.6931471805599453,6.154071356097351,-0.777509588124266,-0.43410386836845144
Low-2015-09-08-4-F9_S37_L000,PKH26_Low,8,0.375,0.6615632381579821,5.353601193865835,-1.078136779899698,-0.6736238001477894
Low-2015-09-08-4-G10_S48_L000,PKH26_Low,8,0.625,0.9002560512685369,1.4781692926965775,-0.8129364141292463,-0.46232962831304747
Low-2015-09-08-4-G11_S49_L000,PKH26_Low,8,0.625,0.6615632381579821,4.838037120691947,-0.48771655014004855,-0.20321587624045745
Low-2015-09-08-4-G12_S50_L000,PKH26_Low,8,0.75,0.5623351446188083,10.953408046051326,0.10312836886082595,0.2675304120626063
Low-2015-09-08-4-G7_S45_L000,PKH26_Low,8,0.625,0.6615632381579821,9.758797087035115,-0.32907441709377916,-0.07682028088474685
Low-2015-09-08-4-G8_S46_L000,PKH26_Low,8,0.0,-0.0,-8.898120021889532,-1.8470038570995126,-1.286206410492116
Low-2015-09-08-4-G9_S47_L000,PKH26_Low,8,0.5,0.6931471805599453,4.185641626360987,-0.8409704952225519,-0.48466533637494774
G1-2015-05-07-A-B1_S96_L000,G1,10,0.7,0.8018185525433372,5.106370735950033,-0.3768725631797206,-0.18726904389212964
G1-2015-05-07-A-B2_S97_L000,G1,10,0.9,0.3250829733914482,11.271598804416474,0.8531594841969409,0.9700999118992096
G1-2015-05-07-A-B3_S98_L000,G1,10,0.6,0.6730116670092565,-0.4437052769845593,-0.510937081016597,-0.3134138149559856
G1-2015-05-07-A-B4_S99_L000,G1,10,1.0,-0.0,22.71822367889343,1.8701986266654593,1.927058336541994
G1-2015-05-07-A-C1_S108_L000,G1,10,1.0,-0.0,21.2061505233797,1.8214503616914688,1.8811898336441095
G1-2015-05-07-A-C2_S109_L000,G1,10,1.0,-0.0,28.578398667315454,2.0591268951740624,2.1048258291122988
G1-2015-05-07-A-C3_S110_L000,G1,10,1.0,-0.0,31.285086221339995,2.146388759194499,2.1869327731200854
G1-2015-05-07-A-C4_S111_L000,G1,10,1.0,-0.0,35.004250554064285,2.26629222266936,2.2997530420013965
G1-2015-05-07-A-D1_S120_L000,G1,10,0.9,0.3250829733914482,19.081400903212415,1.1049424754617938,1.2070090382164593
G1-2015-05-07-A-D2_S121_L000,G1,10,0.4,1.0549201679861442,-6.354603367392649,-1.588013899083665,-1.3268632408404264
G1-2015-05-07-A-D3_S122_L000,G1,10,1.0,-0.0,33.447286326871534,2.2160966984478945,2.2525227754587505
G1-2015-05-07-A-D4_S123_L000,G1,10,1.0,-0.0,32.1339579166625,2.1737558360992155,2.2126831633540838
G1-2015-05-07-A-E1_S132_L000,G1,10,1.0,-0.0,36.20833226544012,2.3051110417869722,2.3362786725677083
G1-2015-05-07-A-E2_S133_L000,G1,10,1.0,-0.0,25.169520896764332,1.9492268706833076,2.0014180546095277
G1-2015-05-07-A-E3_S134_L000,G1,10,0.9,0.3250829733914482,17.987091504412824,1.069662645023903,1.1738133335992662
G1-2015-05-07-A-E4_S135_L000,G1,10,0.9,0.3250829733914482,19.456594691878323,1.1170384816370156,1.2183904831683363
G1-2015-05-07-A-F1_S144_L000,G1,10,0.6,0.8979457248567797,11.647073584581733,-0.464505354756149,-0.2697250032276615
G1-2015-05-07-A-F2_S145_L000,G1,10,0.6,0.8979457248567797,5.608065339174811,-0.6591990923267962,-0.4529173747043467
G1-2015-05-07-A-F3_S146_L000,G1,10,1.0,-0.0,25.544069512648857,1.9613020769034568,2.0127799283458954
G1-2015-05-07-A-G1_S154_L000,G1,10,1.0,-0.0,20.878356864080693,1.8108825051681032,1.871246264209894
G1-2015-05-07-A-G2_S155_L000,G1,10,1.0,-0.0,32.21435193098312,2.176347687358616,2.2151219032162333
G1-2015-05-07-A-G3_S156_L000,G1,10,0.7,0.8018185525433372,4.294682433874968,-0.4030408714269498,-0.21189148170219685
G1-2015-05-07-A-G4_S157_L000,G1,10,0.8,0.5004024235381879,17.711538294668244,0.6413892475541891,0.7708398209335856
G1-2015-05-07-A-H2_S163_L000,G1,10,0.2,1.0296530140645737,2.2818962551903184,-1.5745286411127402,-1.3141746129549394
G1-2015-05-07-A-H3_S164_L000,G1,10,1.0,-0.0,19.991986984762633,1.78230651095486,1.8443583724238084
G1-2015-05-07-A-H4_S165_L000,G1,10,0.7,0.8018185525433372,9.714135989834158,-0.22832117813911068,-0.04749320491908234
G1-2015-05-07-B-A1_S170_L000,G1,10,0.9,0.3250829733914482,8.230971352651373,0.7551316128830857,0.8778629532744867
G1-2015-05-07-B-A2_S171_L000,G1,10,1.0,-0.0,25.723948797603434,1.9671012692337502,2.0182365383472844
G1-2015-05-07-B-A3_S172_L000,G1,10,1.0,-0.0,17.336641130351342,1.6966998702732123,1.7638088708512019
G1-2015-05-07-B-A4_S173_L000,G1,10,0.6,0.8979457248567797,3.177192694700537,-0.7375688612488535,-0.5266575165294116
High-2015-09-08-2-A1_S62_L000,PKH26_High,10,0.9,0.3250829733914482,15.827596537120804,1.0000419176856254,1.108305391206395
High-2015-09-08-2-A2_S63_L000,PKH26_High,10,0.5,1.0296530140645737,7.196138241901629,-0.9608153808864492,-0.7367159388835846
High-2015-09-08-2-A3_S64_L000,PKH26_High,10,0.7,0.8018185525433372,11.678865451576584,-0.16497956529850366,0.012106556296751819
High-2015-09-08-2-A4_S65_L000,PKH26_High,10,0.5,0.6931471805599453,0.13353543476816299,-0.6748249742783944,-0.4676201710389709
High-2015-09-08-2-A5_S66_L000,PKH26_High,10,0.3,0.6108643020548935,-4.279115304468327,-0.995000059913147,-0.7688811872229036
High-2015-09-08-2-A6_S67_L000,PKH26_High,10,0.1,0.639031859650177,-7.7785296876568,-1.4543382161709535,-1.2010843346100237
High-2015-09-08-2-C1_S72_L000,PKH26_High,10,0.4,0.9433483923290391,-5.052035145602119,-1.3757029639786833,-1.1270943927119594
High-2015-09-08-2-C3_S73_L000,PKH26_High,10,0.6,0.6730116670092565,-0.24220642963268801,-0.5044408879145341,-0.3073013789075197
High-2015-09-08-2-C5_S74_L000,PKH26_High,10,0.6,0.6730116670092565,3.439514498392221,-0.385744575698961,-0.19561694985690534
High-2015-09-08-2-D1_S82_L000,PKH26_High,10,0.2,0.5004024235381879,-9.40369033841565,-1.143350790524182,-0.908468225255254
High-2015-09-08-2-D2_S83_L000,PKH26_High,10,0.8,0.5004024235381879,9.894347923359973,0.3893680631405339,0.5337065725241563
High-2015-09-08-2-D3_S84_L000,PKH26_High,10,0.5,0.6931471805599453,-3.4833030156145455,-0.7914295171898584,-0.5773364002687623
High-2015-09-08-2-D4_S85_L000,PKH26_High,10,0.7,0.6108643020548935,2.238141677157877,-0.1778462074819313,0.0
High-2015-09-08-2-E1_S90_L000,PKH26_High,10,0.9,0.3250829733914482,11.767071010029575,0.8691331890923689,0.9851299838346276
High-2015-09-08-2-E2_S91_L000,PKH26_High,10,0.6,0.8979457248567797,9.649739964183958,-0.5288981046793696,-0.3303138065016214
High-2015-09-08-2-G1_S51_L000,PKH26_High,10,0.5,0.6931471805599453,12.196504592523006,-0.2859226154665828,-0.10169188658266842
High-2015-09-08-2-G2_S52_L000,PKH26_High,10,0.7,0.8018185525433372,12.085485568305756,-0.151870394540602,0.024441313999789924
High-2015-09-08-2-G3_S53_L000,PKH26_High,10,0.3,0.6108643020548935,3.4358185470872655,-0.7462755598576822,-0.5348498743616984
High-2015-09-08-2-G4_S54_L000,PKH26_High,10,0.2,0.5004024235381879,-2.564094154206714,-0.9228466132711759,-0.700990143753861
High-2015-09-08-2-G5_S55_L000,PKH26_High,10,0.5,0.6931471805599453,-0.8621853423145112,-0.7069263710291638,-0.4978252052217139
High-2015-09-08-2-G6_S56_L000,PKH26_High,10,0.2,0.5004024235381879,-10.143080663396802,-1.1671882585395044,-0.9308975152273671
High-2015-09-08-4-C1_S12_L000,PKH26_High,10,0.8,0.639031859650177,8.980133676867744,0.14827324668441372,0.3068542262266473
High-2015-09-08-4-C2_S13_L000,PKH26_High,10,0.8,0.5004024235381879,10.807906275815693,0.41882059622223067,0.5614192223944365
High-2015-09-08-4-C3_S14_L000,PKH26_High,10,0.7,0.6108643020548935,0.9408704066576732,-0.219669397984909,-0.039352521280667886
High-2015-09-08-4-C4_S15_L000,PKH26_High,10,0.9,0.3250829733914482,18.210315135404688,1.0768592311628526,1.1805847875647644
High-2015-09-08-4-C5_S16_L000,PKH26_High,10,0.4,0.6730116670092565,6.572057824384494,-0.5882742375452226,-0.3861823450819309
High-2015-09-08-4-C6_S17_L000,PKH26_High,10,0.3,0.6108643020548935,2.6495800305016353,-0.7716233834067694,-0.5587002969056946
High-2015-09-08-4-D1_S22_L000,PKH26_High,10,0.8,0.5004024235381879,12.887762266584076,0.4858738142335455,0.6245113288787484
High-2015-09-08-4-D2_S23_L000,PKH26_High,10,0.4,0.6730116670092565,1.9972759045689301,-0.735762261132032,-0.5249576397699421
High-2015-09-08-4-D3_S24_L000,PKH26_High,10,0.7,0.6108643020548935,8.342751179492716,0.018962472374204904,0.18518237535482462
High-2015-09-08-4-D4_S25_L000,PKH26_High,10,0.7,0.6108643020548935,10.283877673575283,0.08154314073440785,0.24406614423486664
High-2015-09-08-4-D5_S26_L000,PKH26_High,10,0.7,0.6108643020548935,12.197502445106196,0.14323717126673816,0.3021156526586883
High-2015-09-08-4-E1_S1_L000,PKH26_High,10,0.5,0.6931471805599453,0.2532761296947257,-0.6709646113699168,-0.46398785576890206
High-2015-09-08-4-E2_S2_L000,PKH26_High,10,0.8,0.5004024235381879,6.591748206729797,0.28289437468025885,0.4335227261802037
High-2015-09-08-4-E4_S3_L000,PKH26_High,10,0.9,0.3250829733914482,12.947016336288225,0.9071738666941982,1.0209234409299306
High-2015-09-08-4-E5_S4_L000,PKH26_High,10,0.2,0.5004024235381879,-5.828040047276151,-1.02807412734741,-0.8000014324000958
High-2015-09-08-4-E6_S5_L000,PKH26_High,10,0.5,0.6931471805599453,4.570932804733207,-0.5317661401226811,-0.33301241520314045
High-2015-09-08-4-F2_S31_L000,PKH26_High,10,0.9,0.3250829733914482,17.750061630293114,1.0620209544957664,1.166623069405831
High-2015-09-08-4-F3_S32_L000,PKH26_High,10,0.8,0.5004024235381879,16.192999864934485,0.5924325463020607,0.7247751949524921
High-2015-09-08-4-F4_S33_L000,PKH26_High,10,0.3,0.6108643020548935,6.2483316744628645,-0.6556019474890064,-0.4495327281224774
High-2015-09-08-4-F6_S34_L000,PKH26_High,10,0.4,0.9433483923290391,1.8762006208744566,-1.1523411036646358,-0.9169274433331858
High-2015-09-08-4-G1_S39_L000,PKH26_High,10,0.9,0.3250829733914482,14.310177475055266,0.951121304126407,1.0622747210686059
High-2015-09-08-4-G2_S40_L000,PKH26_High,10,0.9,0.3250829733914482,14.859735086582038,0.968838687685193,1.0789454653410984
High-2015-09-08-4-G3_S41_L000,PKH26_High,10,0.2,0.5004024235381879,-6.3051948941937574,-1.043457292392266,-0.8144758501217332
High-2015-09-08-4-G5_S43_L000,PKH26_High,10,0.5,0.6931471805599453,4.734790730945683,-0.5264834660827598,-0.3280418106157158
High-2015-09-08-4-G6_S44_L000,PKH26_High,10,0.3,0.6108643020548935,-1.7838772196186028,-0.9145551906355622,-0.693188529821711
Low-2015-09-08-2-A10_S70_L000,PKH26_Low,10,0.9,0.3250829733914482,11.852897241256557,0.8719001715272567,0.9877335091478006
Low-2015-09-08-2-A12_S71_L000,PKH26_Low,10,0.9,0.3250829733914482,9.23621812615589,0.7875401216251102,0.9083569570701663
Low-2015-09-08-2-A7_S68_L000,PKH26_Low,10,0.9,0.3250829733914482,12.152009161726781,0.8815433472577376,0.9968070225164173
Low-2015-09-08-2-A9_S69_L000,PKH26_Low,10,0.8,0.5004024235381879,11.398410343339847,0.4378580671586858,0.5793320710113685
Low-2015-09-08-2-C10_S79_L000,PKH26_Low,10,0.7,0.6108643020548935,6.933627489472336,-0.026466768117074397,0.14243682840592878
Low-2015-09-08-2-C11_S80_L000,PKH26_Low,10,0.7,0.6108643020548935,11.072067257629921,0.10695386544248632,0.26797575210566393
Low-2015-09-08-2-C12_S81_L000,PKH26_Low,10,0.6,0.6730116670092565,8.739415242049752,-0.21487918810474219,-0.034845288953791506
Low-2015-09-08-2-C7_S76_L000,PKH26_Low,10,0.9,0.3250829733914482,14.591481078506298,0.9601903511822093,1.0708080219231504
Low-2015-09-08-2-C8_S77_L000,PKH26_Low,10,0.4,0.6730116670092565,-2.9321419286667023,-0.8946835182324813,-0.6744907594765952
Low-2015-09-08-2-C9_S78_L000,PKH26_Low,10,0.6,0.6730116670092565,-0.1957687360572109,-0.5029437665729222,-0.30589269872920255
Low-2015-09-08-2-D10_S89_L000,PKH26_Low,10,0.9,0.3250829733914482,16.629628630118486,1.0258989159694232,1.1326349094229664
Low-2015-09-08-2-D7_S86_L000,PKH26_Low,10,0.8,0.5004024235381879,10.879504480555518,0.4211288762439953,0.5635911427473749
Low-2015-09-08-2-D8_S87_L000,PKH26_Low,10,0.9,0.3250829733914482,13.267532232896652,0.9175070928342623,1.0306462405701415
Low-2015-09-08-2-E10_S95_L000,PKH26_Low,10,0.6,0.9502705392332347,8.579142801975316,-0.6432885439260931,-0.4379467283477234
Low-2015-09-08-2-E11_S92_L000,PKH26_Low,10,0.8,0.5004024235381879,17.548320549634887,0.6361272125432971,0.7658886361421957
Low-2015-09-08-2-E12_S93_L000,PKH26_Low,10,0.6,0.6730116670092565,2.756877038984733,-0.4077523678689515,-0.21632465051997188
Low-2015-09-08-2-G10_S60_L000,PKH26_Low,10,0.3,0.6108643020548935,-2.6442350670149324,-0.942292573687693,-0.7192873506840577
Low-2015-09-08-2-G11_S61_L000,PKH26_Low,10,0.7,0.6108643020548935,4.64692354737285,-0.10018863089868126,0.07307002163978531
Low-2015-09-08-2-G12_S94_L000,PKH26_Low,10,0.7,0.6108643020548935,6.447667465928447,-0.042133806387081627,0.12769530702721898
Low-2015-09-08-2-G7_S57_L000,PKH26_Low,10,0.6,0.6730116670092565,-1.4183580829562672,-0.5423592599435219,-0.3429797555271318
Low-2015-09-08-2-G8_S58_L000,PKH26_Low,10,0.9,0.3250829733914482,13.471585613960734,0.9240856424584509,1.0368361679995992
Low-2015-09-08-2-G9_S59_L000,PKH26_Low,10,0.7,0.6108643020548935,7.754573416560966,0.0,0.16734009482419782
Low-2015-09-08-4-C11_S20_L000,PKH26_Low,10,0.4,0.6730116670092565,-10.305329792966905,-1.1323903476945787,-0.8981552612152006
Low-2015-09-08-4-C12_S21_L000,PKH26_Low,10,0.3,0.6108643020548935,-3.1900557573944397,-0.9598894813147361,-0.7358447360374744
Low-2015-09-08-4-C8_S18_L000,PKH26_Low,10,0.6,0.6730116670092565,-0.21925077090947553,-0.5037008122574729,-0.30660502258717315
Low-2015-09-08-4-C9_S19_L000,PKH26_Low,10,0.6,0.8979457248567797,3.7916533020680134,-0.7177590468924495,-0.5080179500197507
Low-2015-09-08-4-D11_S30_L000,PKH26_Low,10,0.5,0.6931471805599453,6.070017944593545,-0.48343660041092346,-0.287537901730611
Low-2015-09-08-4-D7_S27_L000,PKH26_Low,10,0.8,0.5004024235381879,14.652439603419396,0.5427658753722255,0.6780425401454155
Low-2015-09-08-4-D8_S28_L000,PKH26_Low,10,0.9,0.3250829733914482,18.718103326309468,1.0932299954943439,1.1959884629895252
Low-2015-09-08-4-E10_S9_L000,PKH26_Low,10,0.7,0.6108643020548935,6.991448903761313,-0.024602642949154013,0.1441908319732844
Low-2015-09-08-4-E11_S10_L000,PKH26_Low,10,0.5,0.6931471805599453,-6.837638668621086,-0.8995711389283325,-0.6790896481585007
Low-2015-09-08-4-E12_S11_L000,PKH26_Low,10,0.5,0.6931471805599453,-0.3443534809248163,-0.6902318052279324,-0.4821168566222044
Low-2015-09-08-4-E7_S6_L000,PKH26_Low,10,0.4,0.6730116670092565,-7.746254389527927,-1.0498874043678181,-0.8205261087297411
Low-2015-09-08-4-E8_S7_L000,PKH26_Low,10,0.6,0.6730116670092565,3.4756200495956335,-0.384580555974996,-0.19452169360295726
Low-2015-09-08-4-E9_S8_L000,PKH26_Low,10,0.9,0.3250829733914482,17.724122211510863,1.0611846843355182,1.165836201190332
Low-2015-09-08-4-F11_S38_L000,PKH26_Low,10,0.6,0.6730116670092565,2.568108661070884,-0.41383813883294185,-0.22205090976728226
Low-2015-09-08-4-F7_S35_L000,PKH26_Low,10,0.6,0.6730116670092565,0.5380693014367068,-0.4792853007313057,-0.28363183653042123
Low-2015-09-08-4-F8_S36_L000,PKH26_Low,10,0.6,0.6730116670092565,6.154071356097351,-0.2982290103945736,-0.11327129175161604
Low-2015-09-08-4-F9_S37_L000,PKH26_Low,10,0.5,0.6931471805599453,5.353601193865835,-0.506533415184025,-0.3092702919175674
Low-2015-09-08-4-G10_S48_L000,PKH26_Low,10,0.5,0.9433483923290391,1.4781692926965775,-1.0134129565273666,-0.7862063577117075
Low-2015-09-08-4-G11_S49_L000,PKH26_Low,10,0.5,0.6931471805599453,4.838037120691947,-0.5231548689533114,-0.3249098475159121
Low-2015-09-08-4-G12_S50_L000,PKH26_Low,10,0.8,0.5004024235381879,10.953408046051326,0.42351147961220886,0.5658329958586131
Low-2015-09-08-4-G7_S45_L000,PKH26_Low,10,0.7,0.6108643020548935,9.758797087035115,0.06461488070147184,0.22813790669059403
Low-2015-09-08-4-G8_S46_L000,PKH26_Low,10,0.1,0.3250829733914482,-8.898120021889532,-1.0111826313945584,-0.784107787129308
Low-2015-09-08-4-G9_S47_L000,PKH26_Low,10,0.6,0.6730116670092565,4.185641626360987,-0.3616899174928596,-0.17298330001884718
G1-2015-05-07-A-B1_S96_L000,G1,12,0.5833333333333334,0.9596147939120492,5.106370735950033,-0.5301253666967398,-0.3691741407180475
G1-2015-05-07-A-B2_S97_L000,G1,12,0.8333333333333334,0.45056120886630463,11.271598804416474,0.5855301656746014,0.6841761383201896
G1-2015-05-07-A-B3_S98_L000,G1,12,0.5,1.0114042647073516,-0.4437052769845593,-0.9077795090324736,-0.7257376898305209
G1-2015-05-07-A-B4_S99_L000,G1,12,1.0,-0.0,22.71822367889343,1.666653051174121,1.704922291655714
G1-2015-05-07-A-C1_S108_L000,G1,12,1.0,-0.0,21.2061505233797,1.6179047862001306,1.6588964377760314
G1-2015-05-07-A-C2_S109_L000,G1,12,1.0,-0.0,28.578398667315454,1.8555813196827242,1.8832996120538432
G1-2015-05-07-A-C3_S110_L000,G1,12,1.0,-0.0,31.285086221339995,1.9428431837031601,1.965688222290868
G1-2015-05-07-A-C4_S111_L000,G1,12,1.0,-0.0,35.004250554064285,2.062746647178021,2.0788955188481153
G1-2015-05-07-A-D1_S120_L000,G1,12,0.9166666666666666,0.2868359830561607,19.081400903212415,1.13754009354904,1.2053583443748812
G1-2015-05-07-A-D2_S121_L000,G1,12,0.3333333333333333,1.0114042647073516,-6.354603367392649,-1.4018638994551214,-1.192229286402379
G1-2015-05-07-A-D3_S122_L000,G1,12,1.0,-0.0,33.447286326871534,2.0125511229565562,2.031503229820724
G1-2015-05-07-A-D4_S123_L000,G1,12,1.0,-0.0,32.1339579166625,1.970210260607877,1.991526948723544
