cell_id,population_label,group_order,pc1,pc2,pc3,pc4,pc5,knn_same_label_purity,knn_label_entropy,own_centroid_dist,nearest_other_centroid_dist,centroid_margin,S_refined_raw,S_refined
High-2015-09-08-4-D4_S25_L000,PKH26_High,2,-36.413292245261054,-0.6754808312815866,-1.2258888737369122,13.032245550378027,-7.394877780672303,0.7,0.6108643020548935,33.93903591560306,44.22291358917834,10.283877673575283,0.08154314073440785,0.24406614423486664
High-2015-09-08-4-D5_S26_L000,PKH26_High,2,-12.004653941317253,20.534664206236062,1.271862524142761,9.45743339371036,-11.380842044719666,0.7,0.6108643020548935,16.68224869876034,28.879751143866535,12.197502445106196,0.14323717126673816,0.3021156526586883
High-2015-09-08-4-E1_S1_L000,PKH26_High,2,2.656034173729816,12.53033964173944,19.62513433143629,10.733915754950592,-11.525097668654343,0.5,0.6931471805599453,27.051514843571216,27.30479097326594,0.2532761296947257,-0.6709646113699168,-0.46398785576890206
High-2015-09-08-4-E2_S2_L000,PKH26_High,2,4.103881534653998,18.389418074556957,19.66364225452197,20.64645705040741,5.034025612475222,0.8,0.5004024235381879,29.64756368282621,36.23931188955601,6.591748206729797,0.28289437468025885,0.4335227261802037
High-2015-09-08-4-E4_S3_L000,PKH26_High,2,-29.282167153729013,10.645818966201691,-10.30010686194894,5.485849601997516,8.352595604606536,0.9,0.3250829733914482,25.300014050798072,38.2470303870863,12.947016336288225,0.9071738666941982,1.0209234409299306
High-2015-09-08-4-E5_S4_L000,PKH26_High,2,10.485634702290682,11.84739057294516,-13.375034823808733,-14.908510959414164,-14.784891821942365,0.2,0.5004024235381879,32.91818887324612,27.090148825969973,-5.828040047276151,-1.02807412734741,-0.8000014324000958
High-2015-09-08-4-E6_S5_L000,PKH26_High,2,-16.68008219005349,8.2369748816965,12.645375990847912,4.510913129027654,-0.3458445311885166,0.5,0.6931471805599453,18.202078268182998,22.773011072916205,4.570932804733207,-0.5317661401226811,-0.33301241520314045
High-2015-09-08-4-F2_S31_L000,PKH26_High,2,-21.71916197737372,10.260604878198755,-11.093937058440718,16.77325511653628,1.9451301942540888,0.9,0.3250829733914482,20.802401469930732,38.55246310022385,17.750061630293114,1.0620209544957664,1.166623069405831
High-2015-09-08-4-F3_S32_L000,PKH26_High,2,-14.19798261943584,21.584301595749988,-11.271736033961473,29.794967305305462,-19.3907858645656,0.8,0.5004024235381879,34.92582858457324,51.118828449507724,16.192999864934485,0.5924325463020607,0.7247751949524921
High-2015-09-08-4-F4_S33_L000,PKH26_High,2,-26.89199978072561,9.543172279583157,-4.908271166581502,-4.064531075330871,-6.136256153040092,0.3,0.6108643020548935,23.71758205273848,29.965913727201343,6.2483316744628645,-0.6556019474890064,-0.4495327281224774
High-2015-09-08-4-F6_S34_L000,PKH26_High,2,-76.29333958391089,-14.35259724859083,23.13365005478742,0.2433248673106953,-21.444936608807723,0.4,0.9433483923290391,81.67911975302447,83.55532037389892,1.8762006208744566,-1.1523411036646358,-0.9169274433331858
