Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	WNK1
GO_Biological_Process_2023	Negative Regulation Of Extracellular Matrix Organization (GO:1903054)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	NOTCH1
GO_Biological_Process_2023	Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	CD46
GO_Biological_Process_2023	Negative Regulation Of Lipid Localization (GO:1905953)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	NFKBIA
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	PRKCQ
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Cell Surface (GO:2000009)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	LEPROT
GO_Biological_Process_2023	Negative Regulation Of Receptor Binding (GO:1900121)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	ATP2A3
GO_Biological_Process_2023	Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	LYN
GO_Biological_Process_2023	Negative Regulation Of Transcription By Competitive Promoter Binding (GO:0010944)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	KDM2A
GO_Biological_Process_2023	Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	PPP2CA
GO_Biological_Process_2023	Neuron Projection Regeneration (GO:0031102)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MTR
GO_Biological_Process_2023	Neurotransmitter Receptor Transport To Postsynaptic Membrane (GO:0098969)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	RAB11A
GO_Biological_Process_2023	Nuclear mRNA Surveillance (GO:0071028)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	XRN1
GO_Biological_Process_2023	Oligosaccharide Catabolic Process (GO:0009313)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MANBA
GO_Biological_Process_2023	Ornithine Metabolic Process (GO:0006591)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	AZIN1
GO_Biological_Process_2023	Peptidyl-Amino Acid Modification (GO:0018193)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	METAP1
GO_Biological_Process_2023	Peptidyl-Lysine Dimethylation (GO:0018027)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	EHMT1
GO_Biological_Process_2023	Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MBOAT1
GO_Biological_Process_2023	Positive Regulation Of RIG-I Signaling Pathway (GO:1900246)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	PUM2
GO_Biological_Process_2023	Positive Regulation Of RNA Biosynthetic Process (GO:1902680)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	ZMIZ1
GO_Biological_Process_2023	Positive Regulation Of Cardiocyte Differentiation (GO:1905209)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Hippo Signaling (GO:0035332)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	TIAL1
GO_Biological_Process_2023	Positive Regulation Of Keratinocyte Migration (GO:0051549)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MTOR
GO_Biological_Process_2023	Positive Regulation Of Lipase Activity (GO:0060193)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	RHOA
GO_Biological_Process_2023	Positive Regulation Of mRNA 3'-End Processing (GO:0031442)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	NCBP1
GO_Biological_Process_2023	Positive Regulation Of Protein Sumoylation (GO:0033235)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	PIAS1
GO_Biological_Process_2023	Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Tissue Remodeling (GO:0034105)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	ROCK1
GO_Biological_Process_2023	Protein K6-linked Ubiquitination (GO:0085020)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	RNF4
GO_Biological_Process_2023	Protein O-linked Glycosylation Via Serine (GO:0018242)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	GALNT2
GO_Biological_Process_2023	Protein Localization To Nuclear Envelope (GO:0090435)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	TOR1AIP2
GO_Biological_Process_2023	Purine Nucleobase Metabolic Process (GO:0006144)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	PAICS
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	VSIR
GO_Biological_Process_2023	Regulation Of RNA Polymerase II Regulatory Region Sequence-Specific DNA Binding (GO:1903025)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	EP300
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MEF2C
GO_Biological_Process_2023	Regulation Of Dendritic Cell Apoptotic Process (GO:2000668)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	LYN
GO_Biological_Process_2023	Regulation Of Hair Cycle (GO:0042634)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	PER1
GO_Biological_Process_2023	Regulation Of Histone Methylation (GO:0031060)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	EHMT1
GO_Biological_Process_2023	Regulation Of Inflammatory Response To Wounding (GO:0106014)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	GRN
GO_Biological_Process_2023	Regulation Of Mast Cell Activation (GO:0033003)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	LYN
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Proliferation (GO:0032817)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	TYK2
GO_Biological_Process_2023	Regulation Of Phospholipid Metabolic Process (GO:1903725)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MTMR3
GO_Biological_Process_2023	Regulation Of Receptor Binding (GO:1900120)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	ATP2A3
GO_Biological_Process_2023	Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	SORL1
GO_Biological_Process_2023	Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	FLOT2
GO_Biological_Process_2023	Response To Hydroxyurea (GO:0072710)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	KAT7
GO_Biological_Process_2023	Response To Laminar Fluid Shear Stress (GO:0034616)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	SREBF2
GO_Biological_Process_2023	Response To Platelet-Derived Growth Factor (GO:0036119)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MARS1
GO_Biological_Process_2023	Skeletal Muscle Tissue Regeneration (GO:0043403)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	CFLAR
GO_Biological_Process_2023	Somatic Recombination Of Immunoglobulin Genes Involved In Immune Response (GO:0002204)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	RNF168
GO_Biological_Process_2023	Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	SNAP23
GO_Biological_Process_2023	Tetrapyrrole Metabolic Process (GO:0033013)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	MTR
GO_Biological_Process_2023	Transferrin Transport (GO:0033572)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	DNM2
GO_Biological_Process_2023	Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/9	3.598881e-01	5.583514e-01	0	0	2.461827e+00	2.515894e+00	TYK2
GO_Biological_Process_2023	Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	SMURF2;RHOA
GO_Biological_Process_2023	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	CTSD;DNM2
GO_Biological_Process_2023	Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	DLG1;ERBIN
GO_Biological_Process_2023	Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	MDM2;WAC
GO_Biological_Process_2023	Negative Regulation Of Catalytic Activity (GO:0043086)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	OXA1L;NOTCH1
GO_Biological_Process_2023	Nuclear Membrane Organization (GO:0071763)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	TARDBP;TOR1AIP1
GO_Biological_Process_2023	Organelle Fusion (GO:0048284)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	OPA1;MCL1
GO_Biological_Process_2023	Protein Export From Nucleus (GO:0006611)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	NUP214;CSE1L
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	DLG1;JUP
GO_Biological_Process_2023	Regulation Of Interferon-Alpha Production (GO:0032647)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	MAVS;DDX3X
GO_Biological_Process_2023	Response To Glucocorticoid (GO:0051384)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	REST;NR3C1
GO_Biological_Process_2023	Telomere Maintenance Via Telomere Lengthening (GO:0010833)	2/26	3.601996e-01	5.583514e-01	0	0	1.641537e+00	1.676168e+00	RFC1;TERF2IP
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	14/257	3.620789e-01	5.610030e-01	0	0	1.135941e+00	1.153994e+00	LYN;SYK;PTPN11;ACTN4;TYK2;ADIPOR1;CBL;PYCARD;NFKBIA;TRAF5;PTK2B;PLP2;JAK3;LIMS1
GO_Biological_Process_2023	Phosphatidylinositol Metabolic Process (GO:0046488)	4/63	3.632956e-01	5.626259e-01	0	0	1.335797e+00	1.352546e+00	MTMR3;MTMR14;SACM1L;PI4KA
GO_Biological_Process_2023	Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	8/140	3.658680e-01	5.663459e-01	0	0	1.194489e+00	1.201038e+00	TLE3;CYLD;RNF213;CSNK1A1;CHD8;CTNND1;VGLL4;UBAC2
GO_Biological_Process_2023	Regulation Of Protein Secretion (GO:0050708)	6/102	3.716646e-01	5.738891e-01	0	0	1.231595e+00	1.218987e+00	DNAJC1;ENSA;MYO18A;EZR;CD33;TTN
GO_Biological_Process_2023	I-kappaB kinase/NF-kappaB Signaling (GO:0007249)	3/45	3.719492e-01	5.738891e-01	0	0	1.407158e+00	1.391676e+00	NFKBIA;ROCK1;REL
GO_Biological_Process_2023	Natural Killer Cell Activation (GO:0030101)	3/45	3.719492e-01	5.738891e-01	0	0	1.407158e+00	1.391676e+00	PRDX1;KAT7;TOX
GO_Biological_Process_2023	Negative Regulation Of Response To Biotic Stimulus (GO:0002832)	3/45	3.719492e-01	5.738891e-01	0	0	1.407158e+00	1.391676e+00	PPP6C;ITCH;PCBP2
GO_Biological_Process_2023	Organic Hydroxy Compound Transport (GO:0015850)	3/45	3.719492e-01	5.738891e-01	0	0	1.407158e+00	1.391676e+00	RALBP1;SLC44A1;VAPA
GO_Biological_Process_2023	Regulation Of Cellular Metabolic Process (GO:0031323)	3/45	3.719492e-01	5.738891e-01	0	0	1.407158e+00	1.391676e+00	NCOR2;PGAM1;EP300
GO_Biological_Process_2023	Regulation Of Telomerase Activity (GO:0051972)	3/45	3.719492e-01	5.738891e-01	0	0	1.407158e+00	1.391676e+00	TNIP1;CTNNB1;PRKCQ
GO_Biological_Process_2023	Cellular Response To Virus (GO:0098586)	4/64	3.744085e-01	5.774157e-01	0	0	1.313465e+00	1.290358e+00	DDX3X;RIOK3;GBF1;TYK2
GO_Biological_Process_2023	Glycerophospholipid Catabolic Process (GO:0046475)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	SMPD4;GPCPD1
GO_Biological_Process_2023	Iron-Sulfur Cluster Assembly (GO:0016226)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	HSPA9;MMS19
GO_Biological_Process_2023	Metallo-Sulfur Cluster Assembly (GO:0031163)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	HSPA9;MMS19
GO_Biological_Process_2023	Peptidyl-Lysine Methylation (GO:0018022)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	EHMT1;SMYD3
GO_Biological_Process_2023	Positive Regulation Of TORC1 Signaling (GO:1904263)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	SEH1L;WAC
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	HTT;CALM3
GO_Biological_Process_2023	Positive Regulation Of Filopodium Assembly (GO:0051491)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	DOCK11;ARAP1
GO_Biological_Process_2023	Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	MAPRE1;CLASP1
GO_Biological_Process_2023	Synaptic Transmission, Glutamatergic (GO:0035249)	2/27	3.778204e-01	5.802553e-01	0	0	1.575793e+00	1.533776e+00	NAPA;SEPTIN9
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	17/320	3.800081e-01	5.809481e-01	0	0	1.106166e+00	1.070285e+00	RAB1A;DDX3X;SYK;ARNT;CYBA;PTPN11;TYK2;CYRIB;AIF1;SORL1;PYCARD;MAVS;G3BP1;PRKCQ;TNFRSF14;CD46;ATF4
GO_Biological_Process_2023	Antiviral Innate Immune Response (GO:0140374)	3/46	3.852497e-01	5.809481e-01	0	0	1.374361e+00	1.310953e+00	SENP7;MAVS;USP20
GO_Biological_Process_2023	Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	3/46	3.852497e-01	5.809481e-01	0	0	1.374361e+00	1.310953e+00	CCDC88A;CBL;CNOT9
GO_Biological_Process_2023	Regulation Of mRNA Catabolic Process (GO:0061013)	3/46	3.852497e-01	5.809481e-01	0	0	1.374361e+00	1.310953e+00	RC3H1;CASC3;PUM2
GO_Biological_Process_2023	Replication Fork Processing (GO:0031297)	3/46	3.852497e-01	5.809481e-01	0	0	1.374361e+00	1.310953e+00	FAM111A;BOD1L1;NUCKS1
GO_Biological_Process_2023	Fatty Acid Biosynthetic Process (GO:0006633)	4/65	3.855047e-01	5.809481e-01	0	0	1.291865e+00	1.231408e+00	ELOVL5;ABHD2;TECR;ACSF3
GO_Biological_Process_2023	Positive Regulation Of DNA Biosynthetic Process (GO:2000573)	4/65	3.855047e-01	5.809481e-01	0	0	1.291865e+00	1.231408e+00	TNKS2;TNIP1;CTNNB1;PRKCQ
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	6/104	3.891008e-01	5.809481e-01	0	0	1.206333e+00	1.138678e+00	ITGB1;GRN;JUP;HIPK1;CD34;HIPK2
GO_Biological_Process_2023	CRD-mediated mRNA Stabilization (GO:0070934)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	YBX1
GO_Biological_Process_2023	Rap Protein Signal Transduction (GO:0032486)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	RAP1B
GO_Biological_Process_2023	TORC1 Signaling (GO:0038202)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	MTOR
GO_Biological_Process_2023	Angiogenesis Involved In Wound Healing (GO:0060055)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	CD34
GO_Biological_Process_2023	Arginine Metabolic Process (GO:0006525)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	DDAH2
GO_Biological_Process_2023	Atrial Septum Morphogenesis (GO:0060413)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	NOTCH2
GO_Biological_Process_2023	Basement Membrane Organization (GO:0071711)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	MLF2
GO_Biological_Process_2023	Branched-Chain Amino Acid Transport (GO:0015803)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SLC7A6
GO_Biological_Process_2023	Cellular Response To Interleukin-12 (GO:0071349)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	TYK2
GO_Biological_Process_2023	Cellular Response To Interleukin-15 (GO:0071350)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	JAK3
GO_Biological_Process_2023	Cellular Response To Type III Interferon (GO:0071358)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	TYK2
GO_Biological_Process_2023	Endosomal Vesicle Fusion (GO:0034058)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	VPS39
GO_Biological_Process_2023	Epithelial Cell Apoptotic Process (GO:1904019)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	HIPK1
GO_Biological_Process_2023	Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	ACADVL
GO_Biological_Process_2023	Formation Of Extrachromosomal Circular DNA (GO:0001325)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	ERCC1
GO_Biological_Process_2023	Inositol Phosphate Biosynthetic Process (GO:0032958)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	PPIP5K2
GO_Biological_Process_2023	Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	GIGYF1
GO_Biological_Process_2023	Interleukin-15-Mediated Signaling Pathway (GO:0035723)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	JAK3
GO_Biological_Process_2023	Megakaryocyte Development (GO:0035855)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	MED1
GO_Biological_Process_2023	Meiotic Sister Chromatid Cohesion (GO:0051177)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SMC1A
GO_Biological_Process_2023	miRNA Catabolic Process (GO:0010587)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	ELOC
GO_Biological_Process_2023	Microtubule Anchoring At Centrosome (GO:0034454)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	NIN
GO_Biological_Process_2023	Mitochondrial Protein Processing (GO:0034982)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	YME1L1
GO_Biological_Process_2023	Mitochondrial Respirasome Assembly (GO:0097250)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	HIGD2A
GO_Biological_Process_2023	Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	WAC
GO_Biological_Process_2023	Monocyte Differentiation (GO:0030224)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	MYH9
GO_Biological_Process_2023	Negative Regulation Of Adenylate Cyclase Activity (GO:0007194)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	GNAI2
GO_Biological_Process_2023	Negative Regulation Of Autophagosome Assembly (GO:1902902)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SCFD1
GO_Biological_Process_2023	Negative Regulation Of Cholesterol Transport (GO:0032375)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SREBF2
GO_Biological_Process_2023	Negative Regulation Of Exocytosis (GO:0045920)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	RAB7A
GO_Biological_Process_2023	Negative Regulation Of Glycolytic Process (GO:0045820)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	CBFA2T3
GO_Biological_Process_2023	Negative Regulation Of Inclusion Body Assembly (GO:0090084)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SORL1
GO_Biological_Process_2023	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	OXA1L
GO_Biological_Process_2023	Neuron Projection Maintenance (GO:1990535)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	PSEN1
GO_Biological_Process_2023	Nuclear RNA Surveillance (GO:0071027)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	XRN1
GO_Biological_Process_2023	Nuclear Pore Complex Assembly (GO:0051292)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	NUP107
GO_Biological_Process_2023	Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	ITPA
GO_Biological_Process_2023	Phosphate Ion Transmembrane Transport (GO:0035435)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SLC20A1
GO_Biological_Process_2023	Positive Regulation Of DNA Methylation-Dependent Heterochromatin Formation (GO:0090309)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	TASOR
GO_Biological_Process_2023	Positive Regulation Of DNA-templated DNA Replication (GO:2000105)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SSBP1
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SREBF2
GO_Biological_Process_2023	Positive Regulation Of Defense Response To Bacterium (GO:1900426)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	GRN
GO_Biological_Process_2023	Positive Regulation Of Integrin Activation (GO:0033625)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	RAP1B
GO_Biological_Process_2023	Positive Regulation Of Phospholipid Transport (GO:2001140)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	TMEM30A
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	CD46
GO_Biological_Process_2023	Protein auto-ADP-ribosylation (GO:0070213)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	TNKS2
GO_Biological_Process_2023	Protein Oxidation (GO:0018158)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	PRDX3
GO_Biological_Process_2023	Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	EPS15
GO_Biological_Process_2023	Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042984)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	ITM2A
GO_Biological_Process_2023	Regulation Of Axon Regeneration (GO:0048679)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	GRN
GO_Biological_Process_2023	Regulation Of Chromatin Binding (GO:0035561)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	WAPL
GO_Biological_Process_2023	Regulation Of Dendritic Cell Differentiation (GO:2001198)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	LGALS1
GO_Biological_Process_2023	Regulation Of Gene Expression By Genomic Imprinting (GO:0006349)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	MECP2
GO_Biological_Process_2023	Regulation Of Lipid Transport (GO:0032368)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SURF4
GO_Biological_Process_2023	Regulation Of Microtubule Nucleation (GO:0010968)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	MECP2
GO_Biological_Process_2023	Regulation Of Opsonization (GO:1903027)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	MYO18A
GO_Biological_Process_2023	Regulation Of Peptidyl-Lysine Acetylation (GO:2000756)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	DIP2B
GO_Biological_Process_2023	Regulation Of Triglyceride Catabolic Process (GO:0010896)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SORL1
GO_Biological_Process_2023	Removal Of Superoxide Radicals (GO:0019430)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	PRDX1
GO_Biological_Process_2023	Response To Sterol (GO:0036314)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	SMAD2
GO_Biological_Process_2023	Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491)	1/10	3.908514e-01	5.809481e-01	0	0	2.188176e+00	2.055633e+00	TNIP1
