cell_id,treatment_state,total_counts,mito_counts,non_mito_counts,mito_fraction,antigen_presentation_score,ribosomal_translation_score,housekeeping_output_score,mitochondrial_encoded_score,immune_leaning_score
GSM4916999_P1_untreated_PBMC_071717_plate5_C2_rep_1_NA,untreated,105510.0,6700.0,98810.0,0.06350108994408113,-2.0712913428472466,-2.0799923593129965,-2.25476872323025,-2.0422130943567116,-0.6745
GSM4917001_P1_untreated_PBMC_071717_plate5_C4_rep_1_NA,untreated,188255.0,35137.0,153118.0,0.1866457730206369,-1.9838946019913306,-2.0031213263719008,-1.7939454862618949,-0.6232004965327458,-0.6745
GSM4917003_P1_untreated_PBMC_071717_plate5_C6_rep_1_NA,untreated,249734.0,23976.0,225758.0,0.096006150544179,-0.7062932019627738,-1.5671497061885242,-0.3430932224360792,-0.9508639265371526,-0.6745
GSM4917004_P1_untreated_PBMC_071717_plate5_C7_rep_1_NA,untreated,543486.0,44637.0,498849.0,0.08213091045583511,0.4679864864104115,-0.6032092792741973,-0.25949566094256943,-0.41818764405462483,-0.6745
GSM4917005_P1_untreated_PBMC_071717_plate5_C8_rep_1_NA,untreated,388846.0,49905.0,338941.0,0.12834129706876243,-0.45784752076192736,-0.8400192249978846,-0.8413857700048005,-0.3227880581795819,5.025841894930906
GSM4917009_P1_untreated_PBMC_071717_plate5_D12_rep_1_NA,untreated,807381.0,94195.0,713186.0,0.11666734788160732,0.737483970849861,0.1192274306153159,0.32905491888930893,0.22136894540869187,6.984312832264478
GSM4917013_P1_untreated_PBMC_071717_plate5_D4_rep_1_NA,untreated,473091.0,66904.0,406187.0,0.1414188813568637,-0.4035721101834624,-0.4997259534323363,-0.7315260091150473,-0.07162344967399147,4.608784314554118
GSM4917016_P1_untreated_PBMC_071717_plate5_D7_rep_1_NA,untreated,620016.0,205678.0,414338.0,0.33173014889938324,-0.24615481915959436,-0.6130847518716261,-0.8769763508938244,0.8901690081796172,4.808701394929379
GSM4917019_P1_untreated_PBMC_071717_plate5_E10_rep_1_NA,untreated,101865.0,11217.0,90648.0,0.11011633043734355,-1.6288029662994445,-1.637751488538401,-1.4628340078877746,-1.6010157398942981,-0.6745
GSM4917021_P1_untreated_PBMC_071717_plate5_E12_rep_1_NA,untreated,735535.0,55859.0,679676.0,0.07594336095495116,0.6912414278764623,0.07495374865313931,0.47901373418575616,-0.2262656387693434,-0.6745
GSM4917022_P1_untreated_PBMC_071717_plate5_E1_rep_1_NA,untreated,842849.0,36886.0,805963.0,0.04376347364711829,0.3608966408311615,-0.7508580783904767,-0.06592177825623405,-0.5815266287734875,5.6341975337984564
GSM4917024_P1_untreated_PBMC_071717_plate5_E3_rep_1_NA,untreated,201529.0,14073.0,187456.0,0.06983114092760843,-1.1253004450844677,-1.3255458012028938,-1.0594324803883226,-1.4066986073229124,-0.6745
GSM4917025_P1_untreated_PBMC_071717_plate5_E4_rep_1_NA,untreated,363097.0,30044.0,333053.0,0.08274372963698405,0.21429746099541874,-0.9212892511212021,-0.16770754450545655,-0.7572291892216236,-0.6745
GSM4917026_P1_untreated_PBMC_071717_plate5_E5_rep_1_NA,untreated,155920.0,19748.0,136172.0,0.12665469471523857,-0.9488488245209448,-1.492485230397843,-1.237305508749512,-1.1165710824066206,-0.6745
GSM4917027_P1_untreated_PBMC_071717_plate5_E6_rep_1_NA,untreated,297470.0,36431.0,261039.0,0.12246949272195516,-0.5814304666552316,-1.1469642271880607,-0.45933831271907377,-0.5921795577405126,-0.6745
GSM4917030_P1_untreated_PBMC_071717_plate5_E9_rep_1_NA,untreated,235122.0,20322.0,214800.0,0.0864317248066961,-0.9010238155491459,-1.1419010545925057,-0.6202837913370155,-1.092034742584496,-0.6745
GSM4917031_P1_untreated_PBMC_071717_plate5_F10_rep_1_NA,untreated,949748.0,49694.0,900054.0,0.05232335314209664,0.5172441550330782,0.009588843713432427,0.6335136888990472,-0.3262792766208216,4.849536664964572
GSM4917032_P1_untreated_PBMC_071717_plate5_F11_rep_1_NA,untreated,1379944.0,83368.0,1296576.0,0.060414045787365284,1.2599413700473419,0.30655811776408265,1.110942628284167,0.1167392451608482,-0.6745
