gene_id,mean_a,mean_b,delta_mean_a_minus_b,detected_frac_a,detected_frac_b,delta_detected_frac_a_minus_b,u_statistic,p_value,group_a,group_b,q_value_bh,abs_delta_mean,is_ercc
ENSG00000229273,0.7404255319148939,1.0797619047619045,-0.33933637284701057,0.064437689969605,0.02222222222222221,0.04221546774738279,2160089.0,6.115918824059021e-12,D2_1,D2_2,7.269016953101507e-12,0.33933637284701057,False
ENSG00000179588,3.583586626139819,3.9047619047619033,-0.3211752786220843,0.0693009118541035,0.02658730158730156,0.04271361026680194,2161513.0,3.419187503763972e-11,D2_1,D2_2,4.000955037564947e-11,0.3211752786220843,False
ENSG00000223518,0.6145896656534968,0.9325396825396824,-0.3179500168861856,0.13920972644376917,0.03293650793650789,0.10627321850726128,2292715.5,5.166258265751262e-37,D2_1,D2_2,1.0770346920994413e-36,0.3179500168861856,False
ENSG00000258352,3.5489361702127677,3.8630952380952346,-0.31415906788246684,0.03708206686930092,0.06507936507936492,-0.027997298210063998,2014932.0,0.00010145623141353067,D2_1,D2_2,0.0001063184839020819,0.31415906788246684,False
ENSG00000181036,18.874772036474173,19.168253968254003,-0.29348193177983006,0.027963525835866244,0.09761904761904734,-0.0696555217831811,1928704.0,9.875444117359096e-18,D2_1,D2_2,1.3490083403173635e-17,0.29348193177983006,False
ENSG00000111816,0.40303951367781166,0.6773809523809523,-0.27434143870314065,0.05775075987841956,0.026190476190476163,0.03156028368794339,2137499.5,3.14095610485512e-07,D2_1,D2_2,3.4073269406025505e-07,0.27434143870314065,False
ENSG00000219163,0.32158054711246137,0.5857142857142856,-0.26413373860182426,0.09604863221884527,0.023412698412698395,0.07263593380614687,2223230.0,6.683695555277492e-25,D2_1,D2_2,1.076996921829829e-24,0.26413373860182426,False
ENSG00000213368,0.3720364741641347,0.6234126984126983,-0.2513762242485636,0.10820668693009153,0.025396825396825373,0.08280986153326615,2243992.5,8.072983726514992e-29,D2_1,D2_2,1.4199644803713204e-28,0.2513762242485636,False
ENSG00000178556,0.15623100303951384,0.4055555555555555,-0.24932455251604166,0.07051671732522813,0.009523809523809528,0.0609929078014186,2198886.5,1.676709413906746e-26,D2_1,D2_2,2.799987979054455e-26,0.24932455251604166,False
ENSG00000182463,4.382370820668695,4.631349206349208,-0.24897838568051345,0.03768996960486323,0.059126984126983986,-0.021437014522120754,2029475.0,0.002714747518168114,D2_1,D2_2,0.002798426862123467,0.24897838568051345,False
ENSG00000244485,0.27477203647416365,0.4880952380952379,-0.21332320162107427,0.15623100303951354,0.048809523809523706,0.10742147922998983,2294972.5,8.362076952496444e-32,D2_1,D2_2,1.5693591052796235e-31,0.21332320162107427,False
ENSG00000169282,3.30516717325228,3.5130952380952367,-0.20792806484295667,0.051063829787234116,0.04642857142857133,0.004635258358662783,2083304.0,0.45164268540643593,D2_1,D2_2,0.45442548643083325,0.20792806484295667,False
ENSG00000112039,3.7185410334346516,3.9214285714285713,-0.20288753799391968,0.05227963525835874,0.016666666666666673,0.035612968591692065,2146638.5,7.088300743441386e-11,D2_1,D2_2,8.233478351254277e-11,0.20288753799391968,False
ENSG00000166971,10.575075987841947,10.777777777777796,-0.20270178993584942,0.06626139817629194,0.08253968253968232,-0.016278284363390377,2039650.5,0.05812071951145629,D2_1,D2_2,0.05906342565381357,0.20270178993584942,False
ENSG00000236943,0.5124620060790275,0.7079365079365073,-0.19547450185747983,0.06869300911854119,0.07063492063492045,-0.0019419115163792633,2069679.5,0.8570403553173218,D2_1,D2_2,0.8583824516586774,0.19547450185747983,False
ENSG00000213269,0.24255319148936144,0.43769841269841253,-0.1951452212090511,0.13434650455927077,0.05039682539682529,0.08394967916244549,2247679.5,6.780557222564701e-22,D2_1,D2_2,1.0226130218743189e-21,0.1951452212090511,False
ENSG00000132819,8.671732522796354,8.857539682539718,-0.18580715974336393,0.08449848024316133,0.1182539682539679,-0.03375548801080658,2004066.5,0.0006701483100231126,D2_1,D2_2,0.000695240372996403,0.18580715974336393,False
ENSG00000240906,0.1933130699088145,0.36547619047619034,-0.17216312056737584,0.06322188449848037,0.012301587301587308,0.05092029719689307,2178141.0,1.3066786013409027e-19,D2_1,D2_2,1.8706879808415272e-19,0.17216312056737584,False
ENSG00000251992,0.9665653495440731,1.1361111111111102,-0.16954576156703705,0.07294832826747738,0.07817460317460297,-0.005226274907125586,2064045.0,0.6197518668585391,D2_1,D2_2,0.6222652509339728,0.16954576156703705,False
ENSG00000236913,0.17750759878419398,0.34563492063492035,-0.16812732185072637,0.058966565349544184,0.0404761904761904,0.018490374873353782,2110039.0,0.007738318023462608,D2_1,D2_2,0.00793952153333006,0.16812732185072637,False
ENSG00000213698,0.17142857142857149,0.3384920634920634,-0.16706349206349191,0.11063829787234078,0.023412698412698395,0.08722559945964238,2253892.5,3.6610687059256723e-32,D2_1,D2_2,6.915752477966904e-32,0.16706349206349191,False
ENSG00000243445,0.28632218844984797,0.45317460317460284,-0.16685241472475487,0.08693009118541058,0.06944444444444427,0.01748564674096631,2107862.0,0.04407687991384002,D2_1,D2_2,0.04485713098703469,0.16685241472475487,False
ENSG00000184260,2.3635258358662625,2.526984126984126,-0.16345829111786347,0.0784194528875382,0.047222222222222124,0.031197230665316072,2139177.0,1.9313100345824816e-05,D2_1,D2_2,2.0412868574565235e-05,0.16345829111786347,False
ENSG00000214900,4.482674772036479,4.645634920634925,-0.16296014859844643,0.1118541033434654,0.09761904761904734,0.014235055724418064,2094887.5,0.26800459983527913,D2_1,D2_2,0.27027597447418267,0.16296014859844643,False
ENSG00000229022,0.0875379939209728,0.23928571428571424,-0.15174772036474143,0.06686930091185425,0.025793650793650768,0.04107565011820348,2157780.0,1.0978396201701483e-10,D2_1,D2_2,1.269250445854619e-10,0.15174772036474143,False
ENSG00000226642,0.11671732522796371,0.267063492063492,-0.1503461668355283,0.061398176291793435,0.025793650793650768,0.035604525498142664,2146856.5,8.000282949770832e-09,D2_1,D2_2,8.907256348660497e-09,0.1503461668355283,False
ENSG00000151623,4.40182370820669,4.54246031746032,-0.14063660925363042,0.0455927051671733,0.06111111111111096,-0.015518405943937663,2041827.0,0.039384728515313425,D2_1,D2_2,0.04010318956617321,0.14063660925363042,False
