cell_id,total_counts,detected_genes,mito_counts,mito_fraction,ribo_counts,ribo_fraction,log10_total_counts,log10_detected_genes,state_domain
GSM4920231_P4_untreated_TALL_020718_plate1_C3_rep_1_NA,1298.0,47.0,14.0,0.01078582434514638,12.0,0.009244992295839754,3.1132746924643504,1.6720978579357175,D1
GSM4920232_P4_untreated_TALL_020718_plate1_C4_rep_1_NA,726.0,46.0,5.0,0.006887052341597796,35.0,0.048209366391184574,2.8609366207000937,1.662757831681574,D1
GSM4920233_P4_untreated_TALL_020718_plate1_C5_rep_1_NA,1180.0,46.0,68.0,0.0576271186440678,343.0,0.29067796610169494,3.0718820073061255,1.662757831681574,D1
GSM4920234_P4_untreated_TALL_020718_plate1_C6_rep_1_NA,2102.0,45.0,315.0,0.14985727878211227,60.0,0.028544243577545196,3.3226327116922234,1.6532125137753437,D1
GSM4920235_P4_untreated_TALL_020718_plate1_C7_rep_1_NA,1062.0,47.0,8.0,0.007532956685499058,162.0,0.15254237288135594,3.0261245167454502,1.6720978579357175,D1
GSM4920236_P4_untreated_TALL_020718_plate1_C8_rep_1_NA,1940.0,56.0,322.0,0.16597938144329896,374.0,0.19278350515463918,3.287801729930226,1.7481880270062005,D1
GSM4920237_P4_untreated_TALL_020718_plate1_C9_rep_1_NA,1136.0,33.0,31.0,0.027288732394366196,75.0,0.06602112676056338,3.055378331375,1.5185139398778875,D1
GSM4920238_P4_untreated_TALL_020718_plate1_D10_rep_1_NA,7014.0,65.0,12.0,0.001710863986313088,1201.0,0.17122897063016823,3.8459657615454836,1.8129133566428555,D1
GSM4920239_P4_untreated_TALL_020718_plate1_D11_rep_1_NA,4651.0,66.0,1703.0,0.3661578155235433,175.0,0.03762631692109224,3.6675463395115164,1.8195439355418688,D1
GSM4920240_P4_untreated_TALL_020718_plate1_D12_rep_1_NA,55788.0,217.0,830.0,0.014877751487775148,6196.0,0.11106331110633111,4.746540792230712,2.3364597338485296,D1
GSM4920241_P4_untreated_TALL_020718_plate1_D1_rep_1_NA,3317.0,63.0,20.0,0.006029544769369913,228.0,0.068736810370817,3.5207454715194824,1.7993405494535817,D1
GSM4920242_P4_untreated_TALL_020718_plate1_D2_rep_1_NA,4789.0,65.0,1807.0,0.37732303194821465,90.0,0.018793067446230945,3.6802448370426077,1.8129133566428555,D1
GSM4920243_P4_untreated_TALL_020718_plate1_D3_rep_1_NA,2924.0,47.0,308.0,0.10533515731874145,77.0,0.026333789329685362,3.465977368285823,1.6720978579357175,D1
GSM4920244_P4_untreated_TALL_020718_plate1_D4_rep_1_NA,3198.0,54.0,26.0,0.008130081300813009,606.0,0.1894934333958724,3.504878459410216,1.7323937598229686,D1
GSM4920245_P4_untreated_TALL_020718_plate1_D5_rep_1_NA,3568.0,62.0,31.0,0.008688340807174889,200.0,0.05605381165919283,3.5524248457040857,1.792391689498254,D1
GSM4920246_P4_untreated_TALL_020718_plate1_D6_rep_1_NA,2775.0,56.0,115.0,0.04144144144144144,18.0,0.006486486486486486,3.443262987458695,1.7481880270062005,D1
GSM4920247_P4_untreated_TALL_020718_plate1_D7_rep_1_NA,2322.0,60.0,24.0,0.0103359173126615,261.0,0.1124031007751938,3.3658622154025553,1.7781512503836436,D1
GSM4920248_P4_untreated_TALL_020718_plate1_D8_rep_1_NA,852.0,51.0,71.0,0.08333333333333333,34.0,0.03990610328638498,2.9304395947667,1.7075701760979363,D1
GSM4920249_P4_untreated_TALL_020718_plate1_D9_rep_1_NA,2785.0,44.0,66.0,0.0236983842010772,106.0,0.03806104129263914,3.4448251995097476,1.6434526764861874,D1
GSM4920250_P4_untreated_TALL_020718_plate1_E10_rep_1_NA,2014.0,50.0,13.0,0.006454816285998014,161.0,0.07994041708043693,3.3040594662175993,1.6989700043360187,D1
GSM4920251_P4_untreated_TALL_020718_plate1_E11_rep_1_NA,5110.0,75.0,9.0,0.0017612524461839531,96.0,0.0187866927592955,3.708420900134713,1.8750612633917,D1
GSM4920252_P4_untreated_TALL_020718_plate1_E12_rep_1_NA,3369.0,61.0,72.0,0.0213713268032057,58.0,0.017215791035915702,3.52750101098112,1.7853298350107671,D1
GSM4920253_P4_untreated_TALL_020718_plate1_E1_rep_1_NA,14321.0,98.0,16.0,0.001117240416172055,958.0,0.06689476991830179,4.155973344739902,1.9912260756924949,D1
GSM4920254_P4_untreated_TALL_020718_plate1_E2_rep_1_NA,8014.0,80.0,5.0,0.0006239081607187422,506.0,0.06313950586473671,3.903849338096681,1.9030899869919435,D1
GSM4920255_P4_untreated_TALL_020718_plate1_E3_rep_1_NA,1031.0,50.0,3.0,0.002909796314258002,62.0,0.06013579049466537,3.0132586652835167,1.6989700043360187,D1
GSM4920256_P4_untreated_TALL_020718_plate1_E4_rep_1_NA,3737.0,61.0,939.0,0.25127107305325125,35.0,0.009365801445009366,3.5725230978496376,1.7853298350107671,D1
GSM4920257_P4_untreated_TALL_020718_plate1_E5_rep_1_NA,2057.0,41.0,2.0,0.0009722897423432182,73.0,0.03548857559552747,3.313234291694724,1.6127838567197355,D1
GSM4920258_P4_untreated_TALL_020718_plate1_E6_rep_1_NA,1533.0,57.0,7.0,0.0045662100456621,352.0,0.22961513372472275,3.185542154854375,1.7558748556724915,D1
GSM4920259_P4_untreated_TALL_020718_plate1_E7_rep_1_NA,1054.0,45.0,0.0,0.0,54.0,0.051233396584440226,3.022840610876528,1.6532125137753437,D1
GSM4920260_P4_untreated_TALL_020718_plate1_E8_rep_1_NA,1764.0,52.0,381.0,0.21598639455782312,33.0,0.01870748299319728,3.246498580795801,1.7160033436347992,D1
GSM4920261_P4_untreated_TALL_020718_plate1_E9_rep_1_NA,1036.0,41.0,34.0,0.032818532818532815,146.0,0.14092664092664092,3.0153597554092144,1.6127838567197355,D1
GSM4920262_P4_untreated_TALL_020718_plate1_F10_rep_1_NA,2803.0,52.0,81.0,0.02889760970388869,512.0,0.18266143417766678,3.447623097760286,1.7160033436347992,D1
GSM4920263_P4_untreated_TALL_020718_plate1_F11_rep_1_NA,1646.0,60.0,24.0,0.014580801944106925,641.0,0.3894289185905225,3.216429830876251,1.7781512503836436,D1
GSM4920264_P4_untreated_TALL_020718_plate1_F12_rep_1_NA,4891.0,62.0,60.0,0.012267429973420568,237.0,0.04845634839501124,3.6893976628212823,1.792391689498254,D1
GSM4920265_P4_untreated_TALL_020718_plate1_F1_rep_1_NA,4847.0,70.0,29.0,0.005983082318960182,646.0,0.13327831648442334,3.6854730197227594,1.845098040014257,D1
GSM4920266_P4_untreated_TALL_020718_plate1_F2_rep_1_NA,2135.0,57.0,2.0,0.000936768149882904,218.0,0.10210772833723654,3.329397879361043,1.7558748556724915,D1
GSM4920267_P4_untreated_TALL_020718_plate1_F3_rep_1_NA,1928.0,57.0,11.0,0.005705394190871369,32.0,0.016597510373443983,3.285107029566812,1.7558748556724915,D1
GSM4920268_P4_untreated_TALL_020718_plate1_F4_rep_1_NA,2774.0,86.0,22.0,0.007930785868781542,295.0,0.10634462869502523,3.443106456737266,1.9344984512435677,D1
GSM4920269_P4_untreated_TALL_020718_plate1_F5_rep_1_NA,4469.0,52.0,15.0,0.003356455582904453,169.0,0.03781606623405684,3.6502103546603593,1.7160033436347992,D1
GSM4920270_P4_untreated_TALL_020718_plate1_F6_rep_1_NA,3208.0,48.0,21.0,0.006546134663341646,56.0,0.017456359102244388,3.506234359612126,1.6812412373755872,D1
GSM4920271_P4_untreated_TALL_020718_plate1_F7_rep_1_NA,4436.0,63.0,64.0,0.014427412082957619,23.0,0.005184851217312894,3.6469915374771222,1.7993405494535817,D1
GSM4920272_P4_untreated_TALL_020718_plate1_F8_rep_1_NA,2298.0,57.0,3.0,0.0013054830287206266,210.0,0.09138381201044386,3.3613500243522663,1.7558748556724915,D1
GSM4920273_P4_untreated_TALL_020718_plate1_F9_rep_1_NA,5095.0,75.0,3.0,0.0005888125613346418,343.0,0.06732090284592739,3.707144188342445,1.8750612633917,D1
GSM4920274_P4_untreated_TALL_020718_plate1_G10_rep_1_NA,2424.0,51.0,21.0,0.008663366336633664,368.0,0.15181518151815182,3.3845326154942486,1.7075701760979363,D1
GSM4920275_P4_untreated_TALL_020718_plate1_G11_rep_1_NA,4472.0,62.0,156.0,0.03488372093023256,2009.0,0.4492397137745975,3.650501794878367,1.792391689498254,D1
GSM4920276_P4_untreated_TALL_020718_plate1_G12_rep_1_NA,2779.0,73.0,73.0,0.02626844188557035,64.0,0.023029866858582222,3.443888546777372,1.863322860120456,D1
GSM4920277_P4_untreated_TALL_020718_plate1_G1_rep_1_NA,3642.0,58.0,0.0,0.0,447.0,0.12273476112026359,3.5613399414589013,1.7634279935629373,D1
GSM4920278_P4_untreated_TALL_020718_plate1_G2_rep_1_NA,2560.0,58.0,4.0,0.0015625,2.0,0.00078125,3.4082399653118496,1.7634279935629373,D1
GSM4920279_P4_untreated_TALL_020718_plate1_G3_rep_1_NA,3578.0,51.0,42.0,0.011738401341531582,70.0,0.01956400223588597,3.553640336231354,1.7075701760979363,D1
GSM4920280_P4_untreated_TALL_020718_plate1_G4_rep_1_NA,1535.0,44.0,234.0,0.152442996742671,79.0,0.051465798045602605,3.1861083798132053,1.6434526764861874,D1
GSM4920281_P4_untreated_TALL_020718_plate1_G5_rep_1_NA,2388.0,64.0,45.0,0.018844221105527637,272.0,0.11390284757118928,3.3780343224573315,1.806179973983887,D1
GSM4920282_P4_untreated_TALL_020718_plate1_G6_rep_1_NA,4732.0,83.0,22.0,0.004649196956889264,212.0,0.044801352493660185,3.675044735955893,1.919078092376074,D1
GSM4920283_P4_untreated_TALL_020718_plate1_G7_rep_1_NA,1979.0,66.0,290.0,0.14653865588681153,242.0,0.12228398180899444,3.296445794206396,1.8195439355418688,D1
GSM4920284_P4_untreated_TALL_020718_plate1_G8_rep_1_NA,2714.0,60.0,27.0,0.009948415622697125,571.0,0.21039056742815032,3.433609843323718,1.7781512503836436,D1
GSM4920285_P4_untreated_TALL_020718_plate1_G9_rep_1_NA,783.0,42.0,0.0,0.0,168.0,0.21455938697318008,2.8937617620579434,1.6232492903979006,D1
GSM4920286_P4_untreated_TALL_020718_plate1_H1_rep_1_NA,5287.0,77.0,31.0,0.005863438623037639,17.0,0.003215434083601286,3.7232093104051116,1.8864907251724818,D1
GSM4920287_P4_untreated_TALL_020718_plate1_H2_rep_1_NA,395.0,68.0,2.0,0.005063291139240506,2.0,0.005063291139240506,2.59659709562646,1.8325089127062364,D1
GSM4920288_P4_untreated_TALL_020718_plate1_H3_rep_1_NA,1455.0,56.0,16.0,0.010996563573883162,103.0,0.07079037800687285,3.162862993321926,1.7481880270062005,D1
GSM4920289_P4_untreated_TALL_020718_plate1_H4_rep_1_NA,1612.0,66.0,11.0,0.006823821339950372,15.0,0.009305210918114143,3.2073650374690716,1.8195439355418688,D1
GSM4920290_P4_untreated_TALL_020718_plate1_H5_rep_1_NA,5212.0,72.0,65.0,0.0124712202609363,940.0,0.18035303146584805,3.7170044070405472,1.8573324964312685,D1
GSM4920291_P4_untreated_TALL_020718_plate1_H6_rep_1_NA,224303.0,1754.0,3757.0,0.01674966451630161,640.0,0.002853283281989095,5.350835082208615,3.2440295890300215,D2
GSM4920292_P4_untreated_TALL_020718_plate1_H7_rep_1_NA,3960.0,69.0,0.0,0.0,2.0,0.000505050505050505,3.597695185925512,1.8388490907372552,D1
GSM4920293_P4_untreated_TALL_031418_plate2_A10_rep_1_NA,204232.0,4037.0,11460.0,0.05611265619491559,7518.0,0.03681107759802577,5.310123790319982,3.6060587494103142,D2
GSM4920294_P4_untreated_TALL_031418_plate2_A11_rep_1_NA,311043.0,4825.0,21908.0,0.07043399144169778,12608.0,0.04053458846526043,5.492820432023066,3.6834973176798114,D2
GSM4920295_P4_untreated_TALL_031418_plate2_A12_rep_1_NA,336031.0,4240.0,29696.0,0.0883727989381932,15789.0,0.0469867363427779,5.5263793443776725,3.6273658565927325,D2
GSM4920296_P4_untreated_TALL_031418_plate2_A1_rep_1_NA,660326.0,4260.0,69570.0,0.10535705091121658,28178.0,0.042672861586549676,5.8197583977337475,3.629409599102719,D2
GSM4920297_P4_untreated_TALL_031418_plate2_A2_rep_1_NA,274183.0,3777.0,23519.0,0.08577847641903401,12722.0,0.04639966737543903,5.4380405239944505,3.577146984827525,D2
GSM4920298_P4_untreated_TALL_031418_plate2_A3_rep_1_NA,491008.0,1524.0,50193.0,0.10222440367570386,24909.0,0.05073033433263816,5.691088568146494,3.1829849670035815,D2
GSM4920299_P4_untreated_TALL_031418_plate2_A4_rep_1_NA,329630.0,3342.0,25264.0,0.07664350938931529,14661.0,0.04447714103692018,5.518026730456979,3.5240064455573723,D2
GSM4920300_P4_untreated_TALL_031418_plate2_A5_rep_1_NA,361383.0,3192.0,5679.0,0.015714629631166932,18853.0,0.05216902842690442,5.557967718839624,3.5040628826786917,D2
GSM4920301_P4_untreated_TALL_031418_plate2_A6_rep_1_NA,269950.0,2513.0,21599.0,0.08001111316910539,15219.0,0.0563771068716429,5.431283331807261,3.400192488592576,D2
GSM4920302_P4_untreated_TALL_031418_plate2_A7_rep_1_NA,3692.0,146.0,134.0,0.03629469122426869,424.0,0.11484290357529794,3.5672616923538745,2.164352855784437,D1
GSM4920303_P4_untreated_TALL_031418_plate2_A8_rep_1_NA,16.0,16.0,1.0,0.0625,2.0,0.125,1.2041199826559248,1.2041199826559248,D1
GSM4920304_P4_untreated_TALL_031418_plate2_B10_rep_1_NA,150738.0,4384.0,5782.0,0.03835794557444042,4919.0,0.03263278005546047,5.17822274873114,3.641870545476313,D2
GSM4920305_P4_untreated_TALL_031418_plate2_B11_rep_1_NA,141719.0,4037.0,16332.0,0.11524213408223315,4775.0,0.033693435601436644,5.151428079195897,3.6060587494103142,D2
GSM4920306_P4_untreated_TALL_031418_plate2_B12_rep_1_NA,9559.0,184.0,371.0,0.03881159117062454,2381.0,0.2490846322837117,3.9804124616068917,2.2648178230095364,D1
GSM4920307_P4_untreated_TALL_031418_plate2_B1_rep_1_NA,627083.0,3317.0,27110.0,0.043231916668128464,26820.0,0.04276945795054243,5.797325027363985,3.5207454715194824,D2
GSM4920308_P4_untreated_TALL_031418_plate2_B2_rep_1_NA,422643.0,4570.0,29136.0,0.06893761401466486,24617.0,0.0582453749381866,5.625973680394248,3.6599162000698504,D2
GSM4920309_P4_untreated_TALL_031418_plate2_B3_rep_1_NA,438290.0,4519.0,25032.0,0.057112870473887155,23399.0,0.05338702685436583,5.641761561928513,3.655042341331202,D2
GSM4920310_P4_untreated_TALL_031418_plate2_B4_rep_1_NA,10969.0,210.0,736.0,0.06709818579633513,2124.0,0.1936366122709454,4.040167036482847,2.322219294733919,D1
GSM4920311_P4_untreated_TALL_031418_plate2_B5_rep_1_NA,252386.0,3389.0,10993.0,0.04355629868534705,17437.0,0.06908861822763544,5.40206526066965,3.530071568837378,D2
GSM4920312_P4_untreated_TALL_031418_plate2_B6_rep_1_NA,122511.0,3960.0,6731.0,0.054942005207695634,4291.0,0.035025426288251664,5.088175084821575,3.597695185925512,D2
GSM4920313_P4_untreated_TALL_031418_plate2_B7_rep_1_NA,725894.0,2468.0,77728.0,0.10707899500478031,120840.0,0.1664705866145746,5.860873206683419,3.392345155361204,D2
GSM4920314_P4_untreated_TALL_031418_plate2_B8_rep_1_NA,702836.0,3632.0,13575.0,0.019314605398698986,13789.0,0.019619086102590076,5.846853998413655,3.5601458398490475,D2
GSM4920315_P4_untreated_TALL_031418_plate2_B9_rep_1_NA,356814.0,4242.0,22391.0,0.06275258257803785,15217.0,0.04264686923719361,5.552441886072541,3.627570664180543,D2
GSM4920316_P4_untreated_TALL_031418_plate2_C10_rep_1_NA,267353.0,5315.0,21219.0,0.07936697923718829,11318.0,0.042333544041024414,5.427085061734044,3.7255032688593155,D2
GSM4920317_P4_untreated_TALL_031418_plate2_C11_rep_1_NA,122173.0,5157.0,6254.0,0.05118970639994107,4199.0,0.034369295998297494,5.086975238258234,3.712397131406715,D2
GSM4920318_P4_untreated_TALL_031418_plate2_C12_rep_1_NA,506946.0,3814.0,46009.0,0.09075720096420527,27067.0,0.05339227452233571,5.704961700652805,3.581380688709987,D2
GSM4920319_P4_untreated_TALL_031418_plate2_C1_rep_1_NA,690309.0,5191.0,51473.0,0.07456515850148267,36417.0,0.052754635967371136,5.83904353560018,3.7152510288788494,D2
GSM4920320_P4_untreated_TALL_031418_plate2_C2_rep_1_NA,275880.0,4597.0,13418.0,0.0486370885892417,11279.0,0.040883717558358706,5.440720217316904,3.6624745037503095,D2
GSM4920321_P4_untreated_TALL_031418_plate2_C3_rep_1_NA,747827.0,2167.0,179875.0,0.2405302295851848,41285.0,0.05520661864308189,5.873801141132895,3.335858911319818,D2
GSM4920322_P4_untreated_TALL_031418_plate2_C4_rep_1_NA,176786.0,4248.0,17050.0,0.09644428857488715,6991.0,0.03954498659396106,5.247447869480854,3.6281845080734128,D2
GSM4920323_P4_untreated_TALL_031418_plate2_C5_rep_1_NA,100395.0,3313.0,11715.0,0.1166890781413417,3565.0,0.035509736540664374,5.001712084059181,3.52022143588196,D2
GSM4920324_P4_untreated_TALL_031418_plate2_C6_rep_1_NA,156580.0,4495.0,7826.0,0.04998084046493805,4389.0,0.028030399795631628,5.194736288728695,3.6527296960692475,D2
GSM4920325_P4_untreated_TALL_031418_plate2_C7_rep_1_NA,311501.0,6243.0,31028.0,0.09960802694052347,11796.0,0.03786825724476005,5.493459445196745,3.7953933349312896,D2
GSM4920326_P4_untreated_TALL_031418_plate2_C8_rep_1_NA,523763.0,6629.0,22256.0,0.0424925013794407,20216.0,0.03859760998772346,5.719134815464945,3.8214480190175304,D2
GSM4920327_P4_untreated_TALL_031418_plate2_C9_rep_1_NA,495742.0,5012.0,45139.0,0.0910534108467711,19278.0,0.03888716308079606,5.695255714538685,3.7000110623221123,D2
GSM4920328_P4_untreated_TALL_031418_plate2_D10_rep_1_NA,225298.0,4044.0,8567.0,0.03802519329954105,12214.0,0.05421264281085496,5.352757336451664,3.6068111469189637,D2
GSM4920329_P4_untreated_TALL_031418_plate2_D11_rep_1_NA,152536.0,3622.0,11728.0,0.07688676771385115,5690.0,0.03730266953374941,5.18337235355981,3.5589484459780394,D2
GSM4920330_P4_untreated_TALL_031418_plate2_D12_rep_1_NA,131730.0,3755.0,17436.0,0.13236164882714643,6033.0,0.04579822363926213,5.11968469182405,3.5746099413401873,D2
GSM4920331_P4_untreated_TALL_031418_plate2_D1_rep_1_NA,343610.0,5266.0,17605.0,0.051235412240621635,16380.0,0.04767032391373941,5.536065794512006,3.7214808547700495,D2
GSM4920332_P4_untreated_TALL_031418_plate2_D2_rep_1_NA,338188.0,5987.0,17884.0,0.05288182904183472,8472.0,0.025051154978887484,5.529158193367451,3.777209258145685,D2
GSM4920333_P4_untreated_TALL_031418_plate2_D3_rep_1_NA,1577878.0,5479.0,73756.0,0.04674379134508498,86050.0,0.0545352682526786,6.19807342094243,3.73870130043471,D2
GSM4920334_P4_untreated_TALL_031418_plate2_D4_rep_1_NA,306249.0,4580.0,27415.0,0.08951865965276622,13104.0,0.04278871114681191,5.486074679265843,3.660865478003869,D2
GSM4920335_P4_untreated_TALL_031418_plate2_D5_rep_1_NA,291724.0,5905.0,24615.0,0.08437769946936145,7761.0,0.026603913287902264,5.464972159799839,3.7712199019495336,D2
GSM4920336_P4_untreated_TALL_031418_plate2_D6_rep_1_NA,297480.0,4757.0,10730.0,0.036069651741293535,10990.0,0.03694366007798844,5.473457772815446,3.677333151419902,D2
GSM4920337_P4_untreated_TALL_031418_plate2_D7_rep_1_NA,275935.0,4329.0,12502.0,0.04530777175784152,8626.0,0.03126098537699096,5.440806790521996,3.6363875858131567,D2
GSM4920338_P4_untreated_TALL_031418_plate2_D8_rep_1_NA,441012.0,3607.0,42236.0,0.09577063662666775,20935.0,0.04747036361822354,5.644450406843982,3.5571461423183632,D2
GSM4920339_P4_untreated_TALL_031418_plate2_D9_rep_1_NA,174073.0,3513.0,37445.0,0.21511090174811717,7165.0,0.04116089226933528,5.240731414079106,3.5456781497920256,D2
GSM4920340_P4_untreated_TALL_031418_plate2_E10_rep_1_NA,275298.0,4474.0,16689.0,0.06062158097770416,13385.0,0.04862004082848404,5.439803056318434,3.6506959797606107,D2
GSM4920341_P4_untreated_TALL_031418_plate2_E11_rep_1_NA,5.0,5.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.6989700043360189,D1
GSM4920342_P4_untreated_TALL_031418_plate2_E12_rep_1_NA,525132.0,5821.0,24618.0,0.046879641690089346,22864.0,0.043539529108871676,5.720268483722171,3.7649975992848805,D2
GSM4920343_P4_untreated_TALL_031418_plate2_E1_rep_1_NA,467242.0,4102.0,52041.0,0.11137911403512527,24595.0,0.05263867546153813,5.669541874233644,3.6129956560323473,D2
GSM4920344_P4_untreated_TALL_031418_plate2_E2_rep_1_NA,892689.0,4022.0,150829.0,0.168960298603433,76375.0,0.0855561119269981,5.950700183291018,3.6044420662607233,D2
GSM4920345_P4_untreated_TALL_031418_plate2_E3_rep_1_NA,294618.0,3119.0,40393.0,0.1371029604436932,18772.0,0.06371640565070702,5.469259277000387,3.4940153747571436,D2
GSM4920346_P4_untreated_TALL_031418_plate2_E4_rep_1_NA,489718.0,4664.0,43549.0,0.08892668842068292,24268.0,0.049555050049212,5.689946067173224,3.668758541750958,D2
GSM4920347_P4_untreated_TALL_031418_plate2_E5_rep_1_NA,453156.0,3230.0,96094.0,0.21205500975381547,30127.0,0.06648262408530396,5.6562477346316,3.509202522331103,D2
GSM4920348_P4_untreated_TALL_031418_plate2_E6_rep_1_NA,860740.0,4478.0,33915.0,0.03940214234263541,30491.0,0.03542416990031833,5.934871985811743,3.6510840892430116,D2
GSM4920349_P4_untreated_TALL_031418_plate2_E7_rep_1_NA,503960.0,6013.0,36631.0,0.07268632431145329,17461.0,0.03464759107865704,5.702396067261659,3.779091203845499,D2
GSM4920350_P4_untreated_TALL_031418_plate2_E8_rep_1_NA,170481.0,3521.0,6245.0,0.036631648101547974,5388.0,0.03160469495134355,5.231675984179211,3.5466660250701842,D2
GSM4920351_P4_untreated_TALL_031418_plate2_E9_rep_1_NA,622783.0,5286.0,42224.0,0.0677988962447594,16962.0,0.027235810868312078,5.7943367491964075,3.7231271587956916,D2
GSM4920352_P4_untreated_TALL_031418_plate2_F10_rep_1_NA,203284.0,3694.0,17452.0,0.08585033745892447,8637.0,0.0424873575883985,5.308103197697745,3.5674968911042226,D2
GSM4920353_P4_untreated_TALL_031418_plate2_F12_rep_1_NA,578889.0,3953.0,69172.0,0.11949095595183187,21715.0,0.03751150911487349,5.762595297218057,3.5969268143429707,D2
GSM4920354_P4_untreated_TALL_031418_plate2_F1_rep_1_NA,844502.0,3125.0,70048.0,0.08294592552770745,40129.0,0.047517945487399675,5.926600682430338,3.494850021680094,D2
GSM4920355_P4_untreated_TALL_031418_plate2_F2_rep_1_NA,354992.0,5821.0,21671.0,0.061046446117095594,11669.0,0.032871163293820706,5.550218566026915,3.7649975992848805,D2
GSM4920356_P4_untreated_TALL_031418_plate2_F3_rep_1_NA,182494.0,4014.0,9267.0,0.050779751663068376,4860.0,0.026631012526439225,5.2612485903830315,3.6035773681514667,D2
GSM4920357_P4_untreated_TALL_031418_plate2_F4_rep_1_NA,553709.0,2941.0,133816.0,0.24167206962501964,26293.0,0.04748523141216776,5.743281582602725,3.468495024507069,D2
GSM4920358_P4_untreated_TALL_031418_plate2_F5_rep_1_NA,398507.0,4368.0,38400.0,0.09635966244005752,22058.0,0.05535159984642679,5.600435954426417,3.6402826296966806,D2
GSM4920359_P4_untreated_TALL_031418_plate2_F6_rep_1_NA,162140.0,3690.0,17255.0,0.10642037745158504,7082.0,0.04367830270136919,5.209890168681258,3.56702636615906,D2
GSM4920360_P4_untreated_TALL_031418_plate2_F7_rep_1_NA,372098.0,5513.0,67533.0,0.18149251003767825,12779.0,0.034343103160995224,5.570657335726189,3.741387992479269,D2
GSM4920361_P4_untreated_TALL_031418_plate2_F8_rep_1_NA,285410.0,6104.0,22646.0,0.0793455029606531,10566.0,0.03702042675449353,5.45546918555766,3.785614524946824,D2
GSM4920362_P4_untreated_TALL_031418_plate2_F9_rep_1_NA,197004.0,3943.0,19304.0,0.09798785811455606,11853.0,0.06016629103977584,5.294475044234138,3.5958267770732233,D2
GSM4920363_P4_untreated_TALL_031418_plate2_G10_rep_1_NA,403543.0,4656.0,43678.0,0.10823629699932845,14597.0,0.036172105574870585,5.605889818284201,3.668012971641832,D2
GSM4920364_P4_untreated_TALL_031418_plate2_G11_rep_1_NA,530472.0,6007.0,34767.0,0.06553974573587296,26508.0,0.04997059222729946,5.724662465397745,3.7786576319473553,D2
GSM4920365_P4_untreated_TALL_031418_plate2_G12_rep_1_NA,13782.0,258.0,2928.0,0.21245102307357422,2735.0,0.1984472500362792,4.13931224557867,2.41161970596323,D1
GSM4920366_P4_untreated_TALL_031418_plate2_G1_rep_1_NA,125445.0,4693.0,8922.0,0.07112280282195385,6515.0,0.05193511100482283,5.098453355840471,3.6714505542124947,D2
GSM4920367_P4_untreated_TALL_031418_plate2_G2_rep_1_NA,392211.0,5146.0,46240.0,0.11789572449523343,21829.0,0.05565626665238864,5.593519769781303,3.7114697818743276,D2
GSM4920368_P4_untreated_TALL_031418_plate2_G3_rep_1_NA,300887.0,3709.0,20286.0,0.06742065958316577,14369.0,0.047755469661367886,5.478403424196616,3.56925683332861,D2
GSM4920369_P4_untreated_TALL_031418_plate2_G4_rep_1_NA,509152.0,4740.0,37150.0,0.0729644585506882,22061.0,0.04332890767393627,5.706847454059133,3.6757783416740852,D2
GSM4920370_P4_untreated_TALL_031418_plate2_G5_rep_1_NA,583006.0,4335.0,15803.0,0.02710606751903068,19107.0,0.03277324761666261,5.765673024319018,3.636989101812229,D2
GSM4920371_P4_untreated_TALL_031418_plate2_G6_rep_1_NA,419921.0,5549.0,36308.0,0.08646388249218305,19902.0,0.04739462898973855,5.62316759399033,3.744214724814166,D2
GSM4920372_P4_untreated_TALL_031418_plate2_G7_rep_1_NA,757226.0,4296.0,17869.0,0.023597974712965483,30377.0,0.040116160829131595,5.879225517418902,3.6330642726914992,D2
GSM4920373_P4_untreated_TALL_031418_plate2_G8_rep_1_NA,188510.0,4168.0,4890.0,0.025940268420773432,6878.0,0.03648612805686701,5.2753343934257675,3.619927710291468,D2
GSM4920374_P4_untreated_TALL_031418_plate2_G9_rep_1_NA,74097.0,2924.0,3088.0,0.0416751015560684,2325.0,0.03137778857443621,4.869800624850845,3.465977368285823,D2
GSM4920375_P4_untreated_TALL_031418_plate2_H1_rep_1_NA,624330.0,3962.0,49735.0,0.07966139701760287,35445.0,0.05677286050646293,5.795414203938857,3.5979144712025284,D2
GSM4920376_P4_untreated_TALL_031418_plate2_H2_rep_1_NA,486239.0,3814.0,56153.0,0.11548436057165304,25534.0,0.0525132702230796,5.686849789565975,3.581380688709987,D2
GSM4920377_P4_untreated_TALL_031418_plate2_H3_rep_1_NA,310411.0,4148.0,20533.0,0.06614778471123768,13159.0,0.042392183266701244,5.491937102903981,3.6178387477170033,D2
GSM4920378_P4_untreated_TALL_031418_plate2_H4_rep_1_NA,402364.0,5752.0,33294.0,0.0827459713095605,18719.0,0.04652255171933871,5.60461911692672,3.7598188773748262,D2
GSM4920379_P4_untreated_TALL_031418_plate2_H5_rep_1_NA,785497.0,4620.0,53103.0,0.06760433203436805,30193.0,0.03843808442298315,5.895144530705166,3.6646419755561257,D2
GSM4920380_P4_untreated_TALL_031418_plate2_H7_rep_1_NA,212340.0,4801.0,14311.0,0.06739662804935481,8737.0,0.041146274842234154,5.327031813021159,3.681331705969166,D2
