cell_id,d2_subdomain,bcell_lymphoid_like_score,antigen_presentation_score,stress_immediate_early_score,malignant_output_core_score
GSM4917405_P1_untreated_TALL_062716_plate5_E5_rep_1_NA,D2_1,-0.6745,0.3570423449419215,-1.4370391538401475,1.3182730717187905
GSM4917406_P1_untreated_TALL_062716_plate5_E6_rep_1_NA,D2_1,0.6347474354858015,1.5271091277651472,1.051158384778832,1.0915145681466534
GSM4917407_P1_untreated_TALL_062716_plate5_E7_rep_1_NA,D2_1,-0.5292543307897482,0.25189412831853236,0.9187757889044353,0.9520898127267922
GSM4917408_P1_untreated_TALL_062716_plate5_E8_rep_1_NA,D2_1,-0.6745,-0.007406035873652188,0.4377052472903128,1.0192180398594954
GSM4917409_P1_untreated_TALL_062716_plate5_F10_rep_1_NA,D2_1,-0.6745,-0.6063784237637838,0.9312967222292622,0.7227979157178174
GSM4917410_P1_untreated_TALL_062716_plate5_F11_rep_1_NA,D2_1,0.6700954923507435,-0.23882124418148562,0.49701366162806754,0.5713092475009598
GSM4917411_P1_untreated_TALL_062716_plate5_F12_rep_1_NA,D2_1,-0.6745,-0.8894850043073905,-1.6653355375568608,0.7525001298461506
GSM4917412_P1_untreated_TALL_062716_plate5_F1_rep_1_NA,D2_1,-0.6745,0.15214675394397348,0.8126137707462968,1.3944238179150834
GSM4917413_P1_untreated_TALL_062716_plate5_F2_rep_1_NA,D2_1,-0.6745,0.012417596293631301,-1.0244265610417942,0.7012286235191364
GSM4917414_P1_untreated_TALL_062716_plate5_F3_rep_1_NA,D2_1,-0.6745,0.21830459075341035,-1.6653355375568608,1.073139065074567
GSM4917415_P1_untreated_TALL_062716_plate5_F4_rep_1_NA,D2_1,-0.026786870253669253,0.16441124271512456,0.5862689050831722,1.139085714553493
GSM4917416_P1_untreated_TALL_062716_plate5_F5_rep_1_NA,D2_1,0.5425684184911725,0.2937155853946541,1.240451220708046,1.0236923032925844
GSM4917417_P1_untreated_TALL_062716_plate5_F6_rep_1_NA,D2_1,-0.6745,0.6041956598076442,0.9198054483929431,0.8140466241624222
GSM4917418_P1_untreated_TALL_062716_plate5_F7_rep_1_NA,D2_1,-0.6745,-0.12943339164207446,0.3055460465946304,1.0194579803039387
GSM4917419_P1_untreated_TALL_062716_plate5_F8_rep_1_NA,D2_1,-0.6745,0.06410098587470135,-1.6653355375568608,0.9744356758208204
GSM4917420_P1_untreated_TALL_062716_plate5_F9_rep_1_NA,D2_1,-0.6745,0.7713639799962443,0.6957227092755699,1.158771985624168
GSM4917421_P1_untreated_TALL_062716_plate5_G10_rep_1_NA,D2_1,-0.6745,-0.16748030294644284,0.3708086863768673,0.5933812296025558
GSM4917422_P1_untreated_TALL_062716_plate5_G11_rep_1_NA,D2_1,-0.6745,-0.12899237599137983,-0.5137186020654715,1.0483177353763562
GSM4917423_P1_untreated_TALL_062716_plate5_G12_rep_1_NA,D2_1,-0.6745,0.03417190683169458,-1.2087427701234341,0.4652814231374413
GSM4917424_P1_untreated_TALL_062716_plate5_G1_rep_1_NA,D2_1,-0.6745,-2.506031471939222,0.19172457495962725,0.053910688486729245
GSM4917425_P1_untreated_TALL_062716_plate5_G2_rep_1_NA,D2_1,-0.6745,0.6010915861975308,0.49515285407592463,0.9035841033652431
GSM4917426_P1_untreated_TALL_062716_plate5_G3_rep_1_NA,D2_1,-0.6745,-0.2248308361227661,0.07641898889248007,0.7053611440509825
GSM4917427_P1_untreated_TALL_062716_plate5_G4_rep_1_NA,D2_1,-0.6745,-0.3281477776983298,0.6021531726153133,0.6026503868395553
GSM4917428_P1_untreated_TALL_062716_plate5_G5_rep_1_NA,D2_1,-0.6745,-0.23856442531066838,-0.7133567393576707,1.066107633452614
GSM4917429_P1_untreated_TALL_062716_plate5_G6_rep_1_NA,D2_2,-0.6745,-0.14504207103682348,0.6018158842492869,0.7308530388224098
GSM4917430_P1_untreated_TALL_062716_plate5_G7_rep_1_NA,D2_1,-0.6745,-0.5227402495880049,-0.14204496136501485,0.7512072231302352
GSM4917431_P1_untreated_TALL_062716_plate5_G8_rep_1_NA,D2_1,-0.6745,-1.3322616055417649,0.9959881083166693,0.6792289907742253
GSM4917432_P1_untreated_TALL_062716_plate5_G9_rep_1_NA,D2_1,-0.6745,-0.8775095751806056,-0.5798119158331454,0.6189010432631308
GSM4917433_P1_untreated_TALL_062716_plate5_H10_rep_1_NA,D2_1,-0.6745,0.5390644712676665,-1.6653355375568608,0.7983208700106142
GSM4917434_P1_untreated_TALL_062716_plate5_H11_rep_1_NA,D2_1,-0.6745,-0.6652944245959682,-0.3168137755691738,0.6965546296100965
GSM4917435_P1_untreated_TALL_062716_plate5_H1_rep_1_NA,D2_1,-0.6745,-0.7805931299579656,-0.3168137755691738,0.5956069475904839
GSM4917436_P1_untreated_TALL_062716_plate5_H2_rep_1_NA,D2_1,-0.6745,0.6035600195718042,0.8663459046874665,0.6738242605668675
GSM4917437_P1_untreated_TALL_062716_plate5_H3_rep_1_NA,D2_1,0.16899315199570658,-0.5042902157066149,0.3618412072412385,0.3574844174794675
GSM4917438_P1_untreated_TALL_062716_plate5_H4_rep_1_NA,D2_1,-0.6745,-0.007778350016043117,0.569951542281538,0.873543776364344
GSM4917439_P1_untreated_TALL_062716_plate5_H5_rep_1_NA,D2_1,-0.6745,-0.32756624409199153,-0.015022371972864785,0.794573885101308
GSM4917440_P1_untreated_TALL_062716_plate5_H6_rep_1_NA,D2_1,-0.6745,0.15763994386372848,0.2416576753590945,0.7852455426453098
GSM4917441_P1_untreated_TALL_062716_plate5_H7_rep_1_NA,D2_1,-0.6745,-0.050353296343811624,0.38997457377675476,0.8256518271700508
GSM4917442_P1_untreated_TALL_062716_plate5_H8_rep_1_NA,D2_1,-0.6745,-0.14054772617869657,0.8834288567137711,0.7675712823918358
GSM4917443_P1_untreated_TALL_062716_plate5_H9_rep_1_NA,D2_1,-0.6745,-0.5865153652549231,-1.6653355375568608,0.6277596531519878
GSM4917444_P1_untreated_TALL_071717_plate2_A10_rep_1_NA,D2_1,-0.33725,-2.4370318270139775,-0.8205385317435558,-1.1986737333893052
GSM4917445_P1_untreated_TALL_071717_plate2_A11_rep_1_NA,D2_1,0.1452456692102518,-1.3381727003471593,-1.3034943303156221,-0.2159310459827793
GSM4917451_P1_untreated_TALL_071717_plate2_A5_rep_1_NA,D2_1,-0.10704106090960142,-2.4261498920955624,-0.567833793608368,-0.1503789356687383
GSM4917455_P1_untreated_TALL_071717_plate2_A9_rep_1_NA,D2_2,-0.6745,-2.151332662476841,-1.0244265610417942,-1.4781999317803518
GSM4917456_P1_untreated_TALL_071717_plate2_B10_rep_1_NA,D2_1,-0.6745,-1.972889213795262,-0.2020947650099441,-0.3196459344593823
GSM4917457_P1_untreated_TALL_071717_plate2_B11_rep_1_NA,D2_2,-0.6745,-1.0125891069906467,0.1963799466073002,0.22206383597610382
GSM4917458_P1_untreated_TALL_071717_plate2_B12_rep_1_NA,D2_1,-0.12149818642479711,-0.009642821376231113,0.2334996840454345,0.9312848338878853
GSM4917459_P1_untreated_TALL_071717_plate2_B1_rep_1_NA,D2_1,-0.6745,-0.6080945391910426,0.18100298254388666,0.3481788699320581
GSM4917461_P1_untreated_TALL_071717_plate2_B3_rep_1_NA,D2_2,-0.6745,-1.114551291786058,0.03949180454994447,-0.25824589052120656
GSM4917463_P1_untreated_TALL_071717_plate2_B5_rep_1_NA,D2_2,-0.6745,-2.589115309097657,-1.2087427701234341,-2.418828969793553
GSM4917464_P1_untreated_TALL_071717_plate2_B6_rep_1_NA,D2_1,-0.6745,-0.9991365894778704,-1.6653355375568608,-0.06286800106439906
GSM4917465_P1_untreated_TALL_071717_plate2_B7_rep_1_NA,D2_1,-0.44429106090960147,-1.1593969412685277,-0.057125834632045215,0.10127087245950715
GSM4917466_P1_untreated_TALL_071717_plate2_B8_rep_1_NA,D2_2,-0.6745,-1.8253816322808845,-0.4342889700838427,-0.28716114020166544
GSM4917467_P1_untreated_TALL_071717_plate2_B9_rep_1_NA,D2_1,-0.6745,-1.312520188995681,-0.27078149422930453,-0.14226586465272403
GSM4917468_P1_untreated_TALL_071717_plate2_C10_rep_1_NA,D2_2,-0.6745,-2.9859643222809984,0.2416576753590945,-0.5175060269117138
GSM4917469_P1_untreated_TALL_071717_plate2_C11_rep_1_NA,D2_1,0.3142388212059582,-0.3974139125328649,0.4918709273840308,-0.04100114235162557
GSM4917471_P1_untreated_TALL_071717_plate2_C1_rep_1_NA,D2_2,-0.6745,-5.938369120713911,-1.6653355375568608,-0.9512330715372571
GSM4917472_P1_untreated_TALL_071717_plate2_C2_rep_1_NA,D2_1,-0.33725,-1.5555483695161991,-0.002104557068890941,-0.15718412831387488
GSM4917473_P1_untreated_TALL_071717_plate2_C3_rep_1_NA,D2_2,-0.6745,-1.9815596687747152,-0.22206221537698578,-0.5023546153594871
GSM4917474_P1_untreated_TALL_071717_plate2_C4_rep_1_NA,D2_1,-0.6745,-0.4205257058326863,0.6552759546201681,0.2489666157089817
GSM4917475_P1_untreated_TALL_071717_plate2_C5_rep_1_NA,D2_2,-0.06883645260895112,-1.4984330521378164,-1.6653355375568608,-0.3408936827856866
GSM4917476_P1_untreated_TALL_071717_plate2_C6_rep_1_NA,D2_1,-0.6745,-1.0028481944548362,0.36670016664926874,-0.24852347099197503
GSM4917477_P1_untreated_TALL_071717_plate2_C7_rep_1_NA,D2_1,-0.6745,-0.8990823938695065,-1.6653355375568608,0.3595442069435393
GSM4917478_P1_untreated_TALL_071717_plate2_C8_rep_1_NA,D2_1,-0.6745,-0.7005678394655848,0.012352524971291056,-0.04887217134464433
GSM4917479_P1_untreated_TALL_071717_plate2_C9_rep_1_NA,D2_1,-0.44429106090960147,0.15110275879551924,0.6606824510945681,0.5892118989208238
GSM4917480_P1_untreated_TALL_071717_plate2_D10_rep_1_NA,D2_2,-0.6745,-2.166218044323503,-0.6955490479469606,-1.5167982004145062
GSM4917482_P1_untreated_TALL_071717_plate2_D12_rep_1_NA,D2_2,-0.266743855635049,-5.440554999064385,-1.6653355375568608,-3.000390954856734
GSM4917483_P1_untreated_TALL_071717_plate2_D1_rep_1_NA,D2_2,-0.6745,-1.7030688047288578,-1.6653355375568608,0.24292801141779893
GSM4917484_P1_untreated_TALL_071717_plate2_D2_rep_1_NA,D2_1,-0.6745,-0.7376635606588638,-1.4370391538401475,0.1692567524220285
GSM4917485_P1_untreated_TALL_071717_plate2_D3_rep_1_NA,D2_2,-0.6745,-1.4779536289233897,-0.9416531230743838,-0.807323393363375
GSM4917486_P1_untreated_TALL_071717_plate2_D4_rep_1_NA,D2_2,-0.1920043307897481,-2.249869679882566,0.13144026645563434,-0.928360744347625
GSM4917487_P1_untreated_TALL_071717_plate2_D5_rep_1_NA,D2_2,-0.6745,-0.5334999109748966,-0.22620518900499129,0.29506056443751505
GSM4917488_P1_untreated_TALL_071717_plate2_D6_rep_1_NA,D2_2,0.10366122623947971,-1.7844607825310703,-0.4422257893283245,-0.8542200509092851
GSM4917489_P1_untreated_TALL_071717_plate2_D7_rep_1_NA,D2_1,-0.6745,-1.6684039226739773,-1.4370391538401475,-0.3866858293876827
GSM4917490_P1_untreated_TALL_071717_plate2_D8_rep_1_NA,D2_1,-0.6745,-0.6625089241504082,-0.15522120081001473,-0.25834491642926977
GSM4917491_P1_untreated_TALL_071717_plate2_D9_rep_1_NA,D2_1,-0.6745,-1.3697200744006064,0.35761855888140665,-0.20118276631120918
GSM4917492_P1_untreated_TALL_071717_plate2_E10_rep_1_NA,D2_1,-0.6745,-0.0657302038374859,0.030053850464512512,-0.012155000124671883
GSM4917493_P1_untreated_TALL_071717_plate2_E11_rep_1_NA,D2_1,-0.6745,-1.0625705891366584,0.037625725560142764,-0.30104783706966953
GSM4917494_P1_untreated_TALL_071717_plate2_E12_rep_1_NA,D2_2,-0.6745,-2.039045858335152,-0.3768635792141032,-0.29049780205297593
GSM4917495_P1_untreated_TALL_071717_plate2_E1_rep_1_NA,D2_1,0.16137248648144747,-0.7590725995620724,0.4432131024101701,0.14716874588180384
GSM4917496_P1_untreated_TALL_071717_plate2_E2_rep_1_NA,D2_1,-0.6745,-0.2530896087398853,-0.2955572352565815,0.2734507952511632
GSM4917497_P1_untreated_TALL_071717_plate2_E3_rep_1_NA,D2_1,-0.1920043307897481,-0.8152790182856678,0.5133041167009331,0.20025444515269836
GSM4917498_P1_untreated_TALL_071717_plate2_E4_rep_1_NA,D2_1,-0.6745,-0.6219731153050225,0.13424336474213272,0.03485387399175278
GSM4917499_P1_untreated_TALL_071717_plate2_E5_rep_1_NA,D2_2,-0.6745,-1.0641899674204653,-1.3034943303156221,-0.8350130527903684
GSM4917500_P1_untreated_TALL_071717_plate2_E6_rep_1_NA,D2_2,-0.6745,-1.5717977948964101,-1.6653355375568608,-0.5469245190541577
GSM4917501_P1_untreated_TALL_071717_plate2_E7_rep_1_NA,D2_2,-0.6745,-1.0497453560980476,0.07807824711527159,-0.47846043861519155
GSM4917502_P1_untreated_TALL_071717_plate2_E8_rep_1_NA,D2_1,-0.6745,-0.8245089472751478,-0.38351758452672813,-0.18978435886573963
GSM4917503_P1_untreated_TALL_071717_plate2_E9_rep_1_NA,D2_1,-0.6745,-1.2910799710365042,-1.4370391538401475,-0.030060443959481875
GSM4917506_P1_untreated_TALL_071717_plate2_F12_rep_1_NA,D2_2,-0.6745,-3.7868522823251523,-1.0751979465989092,-0.3877940974976065
GSM4917507_P1_untreated_TALL_071717_plate2_F1_rep_1_NA,D2_1,-0.6745,-0.6918270342373112,0.012352524971291056,-0.13161865190400465
GSM4917509_P1_untreated_TALL_071717_plate2_F3_rep_1_NA,D2_1,-0.6745,-0.5354383574002309,0.30884794954341693,0.07356073295704216
GSM4917510_P1_untreated_TALL_071717_plate2_F4_rep_1_NA,D2_1,-0.09351732315899275,-0.9470241599775588,0.09422668030319024,0.3917594173562831
GSM4917511_P1_untreated_TALL_071717_plate2_F5_rep_1_NA,D2_2,-0.6745,-1.0658130053193249,-1.6653355375568608,-0.07010012245639358
GSM4917512_P1_untreated_TALL_071717_plate2_F6_rep_1_NA,D2_2,-0.6745,-2.6167415598283377,0.30884794954341693,-1.9040645393501996
GSM4917513_P1_untreated_TALL_071717_plate2_F7_rep_1_NA,D2_1,-0.6745,-0.13741833576084458,0.23658265876123655,0.17447360466914022
GSM4917514_P1_untreated_TALL_071717_plate2_F8_rep_1_NA,D2_1,-0.6745,-0.7203813433327313,0.16992059669018722,0.2847499456487865
GSM4917515_P1_untreated_TALL_071717_plate2_F9_rep_1_NA,D2_2,-0.6745,-0.5953225256979159,-0.12018353188214403,-0.9348503555183006
GSM4917516_P1_untreated_TALL_071717_plate2_G10_rep_1_NA,D2_2,-0.6745,-1.6211133165292868,-0.15522120081001473,-0.43900380162394864
GSM4917517_P1_untreated_TALL_071717_plate2_G11_rep_1_NA,D2_1,-0.09351732315899275,-0.6648294236314641,-0.28542221834875847,-0.17566613017391733
GSM4917518_P1_untreated_TALL_071717_plate2_G12_rep_1_NA,D2_2,-0.6745,-0.8787607844946104,0.05934977774774109,-0.5672709932262432
GSM4917519_P1_untreated_TALL_071717_plate2_G1_rep_1_NA,D2_2,-0.6745,-1.7394920781326428,0.07641898889248007,-0.9173986755676241
GSM4917520_P1_untreated_TALL_071717_plate2_G2_rep_1_NA,D2_2,-0.6745,-0.7795016495585431,-1.6653355375568608,0.22513360196506318
GSM4917521_P1_untreated_TALL_071717_plate2_G3_rep_1_NA,D2_2,-0.6745,-2.6097347338651087,-1.1352477502438385,-1.1511314032797832
GSM4917522_P1_untreated_TALL_071717_plate2_G4_rep_1_NA,D2_2,-0.6745,-1.8966456018718032,-1.6653355375568608,-1.1197331880305774
GSM4917523_P1_untreated_TALL_071717_plate2_G5_rep_1_NA,D2_2,-0.6745,-2.0549709889592145,-1.6653355375568608,-0.7079498910273041
GSM4917525_P1_untreated_TALL_071717_plate2_G7_rep_1_NA,D2_1,-0.2990453916993496,-0.9794187907411408,-0.017225470893814203,-0.08764852565305041
GSM4917527_P1_untreated_TALL_071717_plate2_G9_rep_1_NA,D2_2,-0.21408212181920283,-1.1474650099037367,-1.6653355375568608,-0.47759905003350545
GSM4917528_P1_untreated_TALL_071717_plate2_H2_rep_1_NA,D2_2,-0.5292543307897482,-1.1180376771013032,-1.0244265610417942,-1.8083133038603896
GSM4917529_P1_untreated_TALL_071717_plate6_A10_rep_1_NA,D2_2,-0.6745,-3.0346741016342027,-0.7961301773250811,-1.09234569041013
GSM4917530_P1_untreated_TALL_071717_plate6_A11_rep_1_NA,D2_1,-0.6745,-1.2977816740775259,0.8353018156732449,0.046503455792543974
GSM4917531_P1_untreated_TALL_071717_plate6_A12_rep_1_NA,D2_2,-0.6745,-2.730980863490454,0.6051733247458914,-0.6271251419475943
GSM4917533_P1_untreated_TALL_071717_plate6_A2_rep_1_NA,D2_1,-0.6745,1.2037003689951336,0.14387049864933135,1.5573836203116487
GSM4917534_P1_untreated_TALL_071717_plate6_A6_rep_1_NA,D2_2,-0.6745,-3.5451999527322817,-0.42653891696891383,-1.0478353593237695
GSM4917535_P1_untreated_TALL_071717_plate6_A7_rep_1_NA,D2_2,-0.6745,0.8474799142801727,-1.6653355375568608,1.913518537965562
GSM4917536_P1_untreated_TALL_071717_plate6_A9_rep_1_NA,D2_2,-0.6745,1.0152512570867536,-1.6653355375568608,1.3480890369271348
GSM4917537_P1_untreated_TALL_071717_plate6_B10_rep_1_NA,D2_2,-0.44429106090960147,-1.9149611946517802,-0.3768635792141032,-1.5510060096956788
GSM4917538_P1_untreated_TALL_071717_plate6_B11_rep_1_NA,D2_2,-0.6745,0.4024124775881926,-1.6653355375568608,0.3913302092835254
GSM4917539_P1_untreated_TALL_071717_plate6_B12_rep_1_NA,D2_1,-0.6745,0.3196728855248156,0.8079545997023913,1.7633609086213968
GSM4917540_P1_untreated_TALL_071717_plate6_B1_rep_1_NA,D2_2,-0.6745,-0.3428412927475557,-1.6653355375568608,-0.3497267178330689
GSM4917542_P1_untreated_TALL_071717_plate6_B4_rep_1_NA,D2_2,-0.6745,-4.216215208075389,-1.6653355375568608,-2.3504186519323276
GSM4917543_P1_untreated_TALL_071717_plate6_B7_rep_1_NA,D2_2,-0.6745,-0.83268360098042,0.9330295593150278,-0.5190427298181097
GSM4917544_P1_untreated_TALL_071717_plate6_B8_rep_1_NA,D2_2,-0.6745,-5.938369120713911,0.018359294387807427,-2.4706546347109244
GSM4917545_P1_untreated_TALL_071717_plate6_B9_rep_1_NA,D2_2,-0.6745,-3.4721002359793496,-0.333707840705722,-0.4814852135576261
GSM4917546_P1_untreated_TALL_071717_plate6_C10_rep_1_NA,D2_1,0.5234757512877618,-2.9293843712819263,-1.3034943303156221,-0.4131022836244245
GSM4917547_P1_untreated_TALL_071717_plate6_C11_rep_1_NA,D2_2,-0.6745,0.5912938647870406,1.3357968925292867,1.4201433185544985
GSM4917549_P1_untreated_TALL_071717_plate6_C1_rep_1_NA,D2_2,-0.6745,-1.6371331769516249,-1.6653355375568608,-0.3070390810421202
GSM4917550_P1_untreated_TALL_071717_plate6_C2_rep_1_NA,D2_1,0.17270201353715312,-0.9153686691737667,0.6127679744132636,0.5962146348972949
GSM4917552_P1_untreated_TALL_071717_plate6_C6_rep_1_NA,D2_2,-0.6745,-1.580062488683997,0.6001242418010062,1.0114070561139132
GSM4917553_P1_untreated_TALL_071717_plate6_C9_rep_1_NA,D2_1,-0.6745,0.918504355175577,0.5106443817035377,2.116076454492976
GSM4917554_P1_untreated_TALL_071717_plate6_D10_rep_1_NA,D2_1,-0.6745,-1.1575483071343688,-0.3168137755691738,-0.21124829559478023
GSM4917555_P1_untreated_TALL_071717_plate6_D12_rep_1_NA,D2_2,-0.6745,0.10072047398911928,-1.6653355375568608,0.8237943235712001
GSM4917557_P1_untreated_TALL_071717_plate6_D7_rep_1_NA,D2_2,-0.6745,-2.974286114329824,0.8413906207229176,0.04821652955732375
GSM4917558_P1_untreated_TALL_071717_plate6_D8_rep_1_NA,D2_2,-0.6745,-5.440554999064385,-1.6653355375568608,-2.1957193421143337
GSM4917559_P1_untreated_TALL_071717_plate6_D9_rep_1_NA,D2_1,0.5361793501961973,0.49965375883515617,0.48712499425021477,1.181518731736833
GSM4917560_P1_untreated_TALL_071717_plate6_E10_rep_1_NA,D2_2,-0.6745,-5.440554999064385,-1.6653355375568608,-0.6879632939398546
GSM4917561_P1_untreated_TALL_071717_plate6_E1_rep_1_NA,D2_1,-0.6745,1.5140281203807895,1.040465010374922,1.8088044637237053
GSM4917562_P1_untreated_TALL_071717_plate6_E2_rep_1_NA,D2_2,-0.6745,-1.1366241404530313,-0.09405301897458052,-0.06080768336480561
GSM4917563_P1_untreated_TALL_071717_plate6_E3_rep_1_NA,D2_1,-0.6745,-0.5005824430698376,0.02813336653551653,0.058913688272779055
GSM4917564_P1_untreated_TALL_071717_plate6_E4_rep_1_NA,D2_1,-0.5292543307897482,-1.4092402705957148,-0.0307628034934052,0.20357528051434293
GSM4917565_P1_untreated_TALL_071717_plate6_E9_rep_1_NA,D2_2,-0.6745,-1.075629020964424,-1.6653355375568608,0.7383040976461499
GSM4917566_P1_untreated_TALL_071717_plate6_F1_rep_1_NA,D2_2,-0.6745,0.34015088672644084,0.7424823270773239,0.8555552865349054
GSM4917567_P1_untreated_TALL_071717_plate6_F3_rep_1_NA,D2_1,-0.6745,0.9362784552148905,0.8640707720351513,1.5603122845740725
GSM4917568_P1_untreated_TALL_071717_plate6_F5_rep_1_NA,D2_2,-0.6745,-0.1115702005243584,1.0683800104203909,1.4941823595202612
GSM4917569_P1_untreated_TALL_071717_plate6_F6_rep_1_NA,D2_1,0.6281600103014011,-1.0293808040961792,0.2928604454711864,0.5127043721917663
GSM4917571_P1_untreated_TALL_071717_plate6_G1_rep_1_NA,D2_2,-0.6745,-0.18204672499927135,-1.6653355375568608,0.7849909137253723
GSM4917572_P1_untreated_TALL_071717_plate6_G3_rep_1_NA,D2_2,1.103421928702913,0.07347396020761518,-1.6653355375568608,1.1679883364122785
GSM4917573_P1_untreated_TALL_071717_plate6_G5_rep_1_NA,D2_2,-0.6745,0.5280232045705283,-1.6653355375568608,1.5338053089640977
GSM4917574_P1_untreated_TALL_071717_plate6_G7_rep_1_NA,D2_2,-0.6745,-5.938369120713911,-1.6653355375568608,-0.839756661790146
GSM4917575_P1_untreated_TALL_071717_plate6_G8_rep_1_NA,D2_2,-0.6745,0.7587309058790715,-1.6653355375568608,1.3843067848787536
GSM4917576_P1_untreated_TALL_071717_plate6_H2_rep_1_NA,D2_2,-0.6745,-0.45647681834587545,0.9868902727163749,1.000856866920348
GSM4917577_P2_untreated_PBMC_080117_plate1_A10_rep_1_NA,D2_2,0.40775614436495117,-0.284145695618272,0.29543695452137864,-0.5491869703250128
GSM4917578_P2_untreated_PBMC_080117_plate1_A11_rep_1_NA,D2_2,-0.6745,1.1075477663242883,-1.6653355375568608,0.42630903482367316
GSM4917580_P2_untreated_PBMC_080117_plate1_A2_rep_1_NA,D2_2,0.058176399626477436,-1.6037227824900933,-0.6955490479469606,-1.3961898438686258
GSM4917581_P2_untreated_PBMC_080117_plate1_A3_rep_1_NA,D2_2,0.17270201353715312,-0.11827123120016392,0.3841450045908222,-0.7678425170110081
GSM4917582_P2_untreated_PBMC_080117_plate1_A4_rep_1_NA,D2_2,-0.046758661579496374,-1.3240669644749619,-0.32234940269129375,-1.4666367568092467
GSM4917583_P2_untreated_PBMC_080117_plate1_A5_rep_1_NA,D2_2,0.45475414943897846,-0.29267770356797856,-0.5343104356728537,-0.3377140881811276
GSM4917584_P2_untreated_PBMC_080117_plate1_A6_rep_1_NA,D2_2,-0.6745,1.2433596708013819,-1.6653355375568608,0.010905936208524841
GSM4917585_P2_untreated_PBMC_080117_plate1_A7_rep_1_NA,D2_2,0.1534641816541022,-0.2644457344656935,-1.4370391538401475,-0.7873747592917567
GSM4917586_P2_untreated_PBMC_080117_plate1_A8_rep_1_NA,D2_2,-0.12149818642479711,-0.7274472580256475,0.17857225519659004,-1.5379452080705922
GSM4917587_P2_untreated_PBMC_080117_plate1_A9_rep_1_NA,D2_2,-0.008554053278845975,-0.35421293475813065,-0.9416531230743838,-0.7388094382918513
GSM4917588_P2_untreated_PBMC_080117_plate1_B10_rep_1_NA,D2_2,0.4765446954519927,1.326136472647241,-0.0424851105125913,0.6239602305002041
GSM4917589_P2_untreated_PBMC_080117_plate1_B11_rep_1_NA,D2_2,0.070506144364951,-0.22081155195885013,0.16992059669018722,-0.192524825308692
GSM4917590_P2_untreated_PBMC_080117_plate1_B1_rep_1_NA,D2_2,-0.6745,-0.47765360455776046,0.4240979946870208,-0.5005622475568704
GSM4917591_P2_untreated_PBMC_080117_plate1_B2_rep_1_NA,D2_2,0.20657318395711374,-0.9055526535286677,-0.9416531230743838,-0.7580824873340324
GSM4917592_P2_untreated_PBMC_080117_plate1_B3_rep_1_NA,D2_2,0.5289187899547525,0.14601022550934004,0.343138773959214,-0.07501955156711022
GSM4917593_P2_untreated_PBMC_080117_plate1_B4_rep_1_NA,D2_2,0.5106859729799292,-0.24527174528211895,-0.48506035564095745,-0.5132243726549516
GSM4917594_P2_untreated_PBMC_080117_plate1_B5_rep_1_NA,D2_2,0.058176399626477436,-0.4606625162427485,-0.1869490133538082,-0.7020503948445268
GSM4917595_P2_untreated_PBMC_080117_plate1_B6_rep_1_NA,D2_2,0.2384274515342489,-0.4691078145119742,0.3129293160270633,-0.22644051392344314
GSM4917596_P2_untreated_PBMC_080117_plate1_B7_rep_1_NA,D2_2,0.6033222358079144,1.017086068350343,-1.6653355375568608,0.06839560627081237
GSM4917597_P2_untreated_PBMC_080117_plate1_B8_rep_1_NA,D2_2,-0.38400866157949637,-1.1330465790598947,-0.6625853538005559,-1.5285472730622973
GSM4917598_P2_untreated_PBMC_080117_plate1_B9_rep_1_NA,D2_2,0.3966925376579791,-0.3709974964372668,-1.1352477502438385,-0.6601708519065889
GSM4917599_P2_untreated_PBMC_080117_plate1_C10_rep_1_NA,D2_2,0.497844952354897,-0.39837556493887927,0.07972918821932318,-0.21124829559478023
GSM4917600_P2_untreated_PBMC_080117_plate1_C11_rep_1_NA,D2_2,-0.44429106090960147,-1.9310408356574742,0.5639493340662578,-2.0882888537415236
GSM4917601_P2_untreated_PBMC_080117_plate1_C1_rep_1_NA,D2_2,0.626480280211227,-1.5817269018613502,-1.4370391538401475,-1.0246022662866046
GSM4917602_P2_untreated_PBMC_080117_plate1_C2_rep_1_NA,D2_2,0.7121450747060254,-1.2989047297631144,-1.0751979465989092,-1.1933589298649507
GSM4917603_P2_untreated_PBMC_080117_plate1_C3_rep_1_NA,D2_2,0.957308576237638,-0.5894391016289763,0.19753358022330805,-0.4343183919061367
GSM4917604_P2_untreated_PBMC_080117_plate1_C4_rep_1_NA,D2_2,-0.03653491654465041,-1.9700221682129722,-0.6051599629308163,-1.132179986087434
GSM4917605_P2_untreated_PBMC_080117_plate1_C5_rep_1_NA,D2_2,-0.6745,-0.12481617896710374,0.4298361548171911,0.09910986088385099
GSM4917607_P2_untreated_PBMC_080117_plate1_C7_rep_1_NA,D2_2,-0.057506925553245505,-0.7569555929751609,0.04134737036290503,-0.9075254757944419
GSM4917608_P2_untreated_PBMC_080117_plate1_C8_rep_1_NA,D2_2,0.7012198050565279,-0.9736789482848495,0.02425847406974907,-1.2589087918181991
GSM4917609_P2_untreated_PBMC_080117_plate1_C9_rep_1_NA,D2_2,0.7459618824262559,-0.9765431353893868,-0.07507217561779406,-0.8760375954708565
GSM4917610_P2_untreated_PBMC_080117_plate1_D10_rep_1_NA,D2_2,-0.6745,-1.2032843280311616,0.7725502573563366,-0.651253581793012
